
Host: rich133-c34-29-r.pace.gatech.edu

Timers On : Mon Apr 23 22:07:53 2018
Timers Off: Mon Apr 23 22:09:40 2018

Wall Time:      107.00 seconds

V: Grid     :       0.82u       0.37s 1.17908200w      1 call
JK: (A|mn)  :       5.75u       0.01s   2.878530w      6 calls
JK: (A|Q)^-1/2:       1.51u       1.22s   2.232084w      6 calls
JK: (Q|mn)  :       1.76u       0.00s   1.763155w      6 calls
HF: Form H  :       0.00u       0.01s 0.52570600w      1 call
HF: Form S/X:       0.02u       0.00s 0.00985700w      1 call
HF: Guess   :       0.41u       0.02s 0.21845400w      1 call
SAD Guess   :       0.41u       0.02s 0.21576000w      1 call
JK: D       :       0.00u       0.00s   0.005166w     50 calls
JK: USO2AO  :       0.01u       0.00s   0.002200w     50 calls
JK: JK      :      22.45u      13.75s      24.16w     50 calls
JK: J       :       0.69u       0.00s   0.660957w     51 calls
JK: J1      :       0.31u       0.00s   0.315379w     85 calls
JK: J2      :       0.37u       0.00s   0.341460w     85 calls
JK: K       :      19.31u       0.45s      10.30w     51 calls
JK: K1      :      12.51u       0.05s   6.255482w     85 calls
JK: K2      :       6.80u       0.40s   4.042842w     85 calls
JK: AO2USO  :       0.00u       0.00s   0.000051w     50 calls
DIISManager::add_entry:       0.38u       0.09s   1.219714w     49 calls
DIISManager::extrapolate:       1.26u       0.18s   6.239136w     48 calls
DIISManager::extrapolate: bMatrix setup:       1.22u       0.15s   5.011687w     48 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001350w     48 calls
DIISManager::extrapolate: form new data:       0.03u       0.03s   1.225828w     48 calls
HF: Form G  :      87.76u      14.20s      86.76w     16 calls
RKS: Form V :      65.30u       0.45s      62.59w     16 calls
V: D        :       0.02u       0.00s   0.004860w     16 calls
V: USO2AO   :       0.00u       0.00s   0.001055w     16 calls
V: V        :      65.28u       0.45s      62.58w     16 calls
Properties  :      43.07u       0.34s      41.12w   4768 calls
Points      :      31.83u       0.27s      30.38w   4768 calls
Functional  :      11.69u       0.07s      11.43w   4768 calls
V_XC        :      10.45u       0.04s   9.995614w   4768 calls
LSDA        :       8.01u       0.04s   7.658156w   9536 calls
GGA         :       2.13u       0.00s   2.102360w   4768 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     16 calls
HF: Form F  :       0.01u       0.00s   0.002234w     16 calls
HF: DIIS    :       1.72u       0.27s   7.507033w     16 calls
HF: Form C  :       0.19u       0.00s   0.150985w     16 calls
HF: Form D  :       0.01u       0.00s   0.005110w     16 calls

***********************************************************
