
Host: rich133-c34-21-r.pace.gatech.edu

Timers On : Mon Apr 23 22:01:15 2018
Timers Off: Mon Apr 23 22:02:22 2018

Wall Time:       67.00 seconds

V: Grid     :       0.79u       0.02s 0.80461300w      1 call
JK: (A|mn)  :       5.95u       0.00s   2.973487w      6 calls
JK: (A|Q)^-1/2:       1.32u       0.07s   1.041526w      6 calls
JK: (Q|mn)  :       1.55u       0.00s   1.554572w      6 calls
HF: Form H  :       0.00u       0.00s 0.24354500w      1 call
HF: Form S/X:       0.02u       0.00s 0.00975500w      1 call
HF: Guess   :       0.42u       0.03s 0.22458700w      1 call
SAD Guess   :       0.41u       0.03s 0.22194000w      1 call
JK: D       :       0.01u       0.00s   0.004172w     47 calls
JK: USO2AO  :       0.01u       0.00s   0.001844w     47 calls
JK: JK      :      14.99u       0.86s   8.236065w     47 calls
JK: J       :       0.85u       0.04s   0.448042w     48 calls
JK: J1      :       0.38u       0.03s   0.214029w     82 calls
JK: J2      :       0.46u       0.01s   0.231117w     82 calls
JK: K       :      13.59u       0.29s   7.251228w     48 calls
JK: K1      :       8.23u       0.00s   4.126685w     82 calls
JK: K2      :       5.36u       0.29s   3.123788w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000046w     47 calls
DIISManager::add_entry:       0.04u       0.00s   0.038875w     46 calls
DIISManager::extrapolate:       0.85u       0.08s   2.618654w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.67u       0.07s   2.164330w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001125w     45 calls
DIISManager::extrapolate: form new data:       0.18u       0.01s   0.452962w     45 calls
HF: Form G  :      64.41u       1.18s      55.50w     13 calls
RKS: Form V :      49.40u       0.32s      47.25w     13 calls
V: D        :       0.01u       0.00s   0.003871w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000871w     13 calls
V: V        :      49.39u       0.32s      47.25w     13 calls
Properties  :      31.70u       0.17s      30.49w   3809 calls
Points      :      22.75u       0.10s      22.02w   3809 calls
Functional  :       9.81u       0.05s   9.030773w   3809 calls
V_XC        :       7.85u       0.10s   7.693883w   3809 calls
LSDA        :       5.83u       0.06s   5.692038w   7618 calls
GGA         :       1.84u       0.04s   1.830996w   3809 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     13 calls
HF: Form F  :       0.01u       0.00s   0.001922w     13 calls
HF: DIIS    :       0.98u       0.09s   2.694294w     13 calls
HF: Form C  :       0.15u       0.02s   0.115890w     13 calls
HF: Form D  :       0.04u       0.00s   0.004112w     13 calls

***********************************************************
