
Host: iw-c39-34-r.pace.gatech.edu

Timers On : Mon Apr 23 22:02:16 2018
Timers Off: Mon Apr 23 22:03:35 2018

Wall Time:       79.00 seconds

V: Grid     :       1.15u       0.03s 1.17382800w      1 call
JK: (A|mn)  :       6.89u       0.00s   3.444076w      6 calls
JK: (A|Q)^-1/2:       1.69u       0.06s   1.312468w      6 calls
JK: (Q|mn)  :       1.78u       0.00s   1.778820w      6 calls
HF: Form H  :       0.01u       0.00s 0.00214000w      1 call
HF: Form S/X:       0.01u       0.01s 0.01147600w      1 call
HF: Guess   :       0.89u       0.06s 0.47402300w      1 call
SAD Guess   :       0.88u       0.06s 0.47078000w      1 call
JK: D       :       0.00u       0.00s   0.004287w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001770w     46 calls
JK: JK      :      14.88u       0.80s   8.305417w     46 calls
JK: J       :       0.80u       0.05s   0.425452w     47 calls
JK: J1      :       0.38u       0.02s   0.201153w     81 calls
JK: J2      :       0.40u       0.03s   0.221094w     81 calls
JK: K       :      13.53u       0.27s   7.362490w     47 calls
JK: K1      :       8.02u       0.00s   4.002627w     81 calls
JK: K2      :       5.51u       0.26s   3.359070w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000044w     46 calls
DIISManager::add_entry:       0.20u       0.04s   0.271359w     45 calls
DIISManager::extrapolate:       0.87u       0.13s   3.508632w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.87u       0.12s   3.496797w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001237w     44 calls
DIISManager::extrapolate: form new data:       0.00u       0.01s   0.010351w     44 calls
HF: Form G  :      73.53u       1.05s      64.82w     12 calls
RKS: Form V :      58.66u       0.26s      56.51w     12 calls
V: D        :       0.02u       0.00s   0.004056w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000824w     12 calls
V: V        :      58.63u       0.26s      56.50w     12 calls
Properties  :      37.82u       0.17s      36.64w   3468 calls
Points      :      28.17u       0.14s      27.41w   3468 calls
Functional  :      11.93u       0.03s      11.50w   3468 calls
V_XC        :       8.84u       0.05s   8.336013w   3468 calls
LSDA        :       6.80u       0.03s   6.250168w   6936 calls
GGA         :       1.88u       0.00s   1.867584w   3468 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     12 calls
HF: Form F  :       0.00u       0.00s   0.001732w     12 calls
HF: DIIS    :       1.14u       0.18s   3.819426w     12 calls
HF: Form C  :       0.18u       0.00s   0.133710w     12 calls
HF: Form D  :       0.00u       0.00s   0.004537w     12 calls

***********************************************************
