
Host: iw-c39-34-r.pace.gatech.edu

Timers On : Mon Apr 23 22:05:21 2018
Timers Off: Mon Apr 23 22:06:38 2018

Wall Time:       77.00 seconds

V: Grid     :       1.14u       0.03s 1.16707900w      1 call
JK: (A|mn)  :       6.79u       0.01s   3.391484w      6 calls
JK: (A|Q)^-1/2:       1.71u       0.04s   1.313819w      6 calls
JK: (Q|mn)  :       1.80u       0.00s   1.800875w      6 calls
HF: Form H  :       0.00u       0.00s 0.00669300w      1 call
HF: Form S/X:       0.03u       0.00s 0.01130700w      1 call
HF: Guess   :       0.92u       0.03s 0.47545500w      1 call
SAD Guess   :       0.92u       0.03s 0.47215100w      1 call
JK: D       :       0.00u       0.00s   0.004351w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001804w     46 calls
JK: JK      :      15.51u       0.82s   8.658907w     46 calls
JK: J       :       0.82u       0.05s   0.440241w     47 calls
JK: J1      :       0.40u       0.03s   0.208773w     81 calls
JK: J2      :       0.41u       0.02s   0.228215w     81 calls
JK: K       :      14.08u       0.27s   7.669296w     47 calls
JK: K1      :       8.54u       0.00s   4.271805w     81 calls
JK: K2      :       5.54u       0.27s   3.396685w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000047w     46 calls
DIISManager::add_entry:       0.01u       0.00s   0.016966w     45 calls
DIISManager::extrapolate:       0.51u       0.08s   1.260487w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.51u       0.06s   1.247924w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001242w     44 calls
DIISManager::extrapolate: form new data:       0.00u       0.02s   0.011064w     44 calls
HF: Form G  :      74.09u       1.10s      65.12w     12 calls
RKS: Form V :      58.58u       0.28s      56.45w     12 calls
V: D        :       0.00u       0.00s   0.004072w     12 calls
V: USO2AO   :       0.02u       0.00s   0.000848w     12 calls
V: V        :      58.56u       0.28s      56.44w     12 calls
Properties  :      37.81u       0.21s      36.68w   3576 calls
Points      :      28.64u       0.17s      27.52w   3576 calls
Functional  :      12.32u       0.01s      11.52w   3576 calls
V_XC        :       8.39u       0.06s   8.212421w   3576 calls
LSDA        :       6.24u       0.02s   6.163752w   7152 calls
GGA         :       1.92u       0.02s   1.822036w   3576 calls
V: AO2USO   :       0.00u       0.00s   0.000024w     12 calls
HF: Form F  :       0.00u       0.00s   0.001763w     12 calls
HF: DIIS    :       0.60u       0.08s   1.317831w     12 calls
HF: Form C  :       0.22u       0.01s   0.132356w     12 calls
HF: Form D  :       0.02u       0.00s   0.004738w     12 calls

***********************************************************
