
Host: iw-k30-10.pace.gatech.edu

Timers On : Mon Apr 23 21:41:16 2018
Timers Off: Mon Apr 23 21:44:19 2018

Wall Time:      183.00 seconds

V: Grid     :       2.33u       0.04s 2.37166600w      1 call
JK: (A|mn)  :      20.13u       0.00s      10.07w      6 calls
JK: (A|Q)^-1/2:       6.19u       0.05s   5.724843w      6 calls
JK: (Q|mn)  :       4.57u       0.00s   4.569743w      6 calls
HF: Form H  :       0.00u       0.00s 0.00881500w      1 call
HF: Form S/X:       0.09u       0.01s 0.04588500w      1 call
HF: Guess   :       1.08u       0.05s 0.56912400w      1 call
SAD Guess   :       1.07u       0.05s 0.56316200w      1 call
JK: D       :       0.02u       0.00s   0.014392w     48 calls
JK: USO2AO  :       0.01u       0.00s   0.002644w     48 calls
JK: JK      :      46.25u       1.06s      27.48w     48 calls
JK: J       :       1.88u       0.09s   1.025630w     49 calls
JK: J1      :       0.96u       0.03s   0.519473w     84 calls
JK: J2      :       0.92u       0.06s   0.498769w     84 calls
JK: K       :      42.44u       0.31s      25.15w     49 calls
JK: K1      :      29.77u       0.01s      14.89w     84 calls
JK: K2      :      12.67u       0.30s      10.25w     84 calls
JK: AO2USO  :       0.00u       0.00s   0.000097w     48 calls
DIISManager::add_entry:       0.41u       0.10s   1.325015w     47 calls
DIISManager::extrapolate:       0.54u       0.10s   1.672158w     46 calls
DIISManager::extrapolate: bMatrix setup:       0.54u       0.08s   1.640218w     46 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002246w     46 calls
DIISManager::extrapolate: form new data:       0.00u       0.02s   0.029072w     46 calls
HF: Form G  :     173.41u       1.43s     152.59w     13 calls
RKS: Form V :     127.15u       0.37s     125.09w     13 calls
V: D        :       0.03u       0.00s   0.013460w     13 calls
V: USO2AO   :       0.00u       0.00s   0.001234w     13 calls
V: V        :     127.12u       0.37s     125.07w     13 calls
Properties  :      77.06u       0.21s      75.14w   3835 calls
Points      :      50.77u       0.14s      49.85w   3835 calls
Functional  :      22.23u       0.01s      22.59w   3835 calls
V_XC        :      27.74u       0.14s      27.30w   3835 calls
LSDA        :      22.54u       0.07s      22.03w   7670 calls
GGA         :       4.84u       0.03s   4.791415w   3835 calls
V: AO2USO   :       0.00u       0.00s   0.000035w     13 calls
HF: Form F  :       0.00u       0.00s   0.003728w     13 calls
HF: DIIS    :       1.21u       0.22s   3.148784w     13 calls
HF: Form C  :       0.88u       0.03s   0.544627w     13 calls
HF: Form D  :       0.03u       0.00s   0.011932w     13 calls

***********************************************************
