
Host: iw-p31-30-r.pace.gatech.edu

Timers On : Mon Apr 23 21:55:41 2018
Timers Off: Mon Apr 23 21:57:01 2018

Wall Time:       80.00 seconds

V: Grid     :       1.14u       0.03s 1.15947000w      1 call
JK: (A|mn)  :       7.20u       0.00s   3.599757w      6 calls
JK: (A|Q)^-1/2:       2.23u       0.07s   1.839459w      6 calls
JK: (Q|mn)  :       3.00u       0.00s   2.996242w      6 calls
HF: Form H  :       0.00u       0.00s 0.01299100w      1 call
HF: Form S/X:       0.03u       0.00s 0.01495800w      1 call
HF: Guess   :       0.82u       0.06s 0.43655200w      1 call
SAD Guess   :       0.81u       0.06s 0.43353700w      1 call
JK: D       :       0.02u       0.00s   0.005774w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001221w     47 calls
JK: JK      :      18.07u       0.73s      10.90w     47 calls
JK: J       :       0.75u       0.07s   0.414288w     48 calls
JK: J1      :       0.35u       0.01s   0.194041w     83 calls
JK: J2      :       0.39u       0.06s   0.217498w     83 calls
JK: K       :      16.48u       0.22s   9.837331w     48 calls
JK: K1      :       8.88u       0.00s   4.436678w     83 calls
JK: K2      :       7.60u       0.22s   5.399867w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000053w     47 calls
DIISManager::add_entry:       0.19u       0.04s   0.393354w     46 calls
DIISManager::extrapolate:       0.56u       0.09s   1.194380w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.55u       0.09s   1.182548w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001640w     45 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.009910w     45 calls
HF: Form G  :      74.85u       1.06s      65.60w     12 calls
RKS: Form V :      56.75u       0.33s      54.69w     12 calls
V: D        :       0.00u       0.00s   0.005520w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000581w     12 calls
V: V        :      56.75u       0.33s      54.68w     12 calls
Properties  :      35.52u       0.21s      34.06w   3468 calls
Points      :      25.17u       0.17s      24.09w   3468 calls
Functional  :      11.24u       0.02s      11.06w   3468 calls
V_XC        :       9.92u       0.07s   9.543804w   3468 calls
LSDA        :       8.06u       0.04s   7.905811w   6936 calls
GGA         :       1.63u       0.02s   1.494102w   3468 calls
V: AO2USO   :       0.00u       0.00s   0.000018w     12 calls
HF: Form F  :       0.00u       0.00s   0.001640w     12 calls
HF: DIIS    :       0.86u       0.15s   1.644615w     12 calls
HF: Form C  :       0.29u       0.00s   0.173727w     12 calls
HF: Form D  :       0.02u       0.00s   0.005696w     12 calls

***********************************************************
