
Host: iw-h43-28.pace.gatech.edu

Timers On : Mon Apr 23 21:59:28 2018
Timers Off: Mon Apr 23 22:01:45 2018

Wall Time:      137.00 seconds

V: Grid     :       2.07u       0.03s 2.10228700w      1 call
JK: (A|mn)  :      17.55u       0.00s   8.777272w      6 calls
JK: (A|Q)^-1/2:       5.31u       0.08s   4.941792w      6 calls
JK: (Q|mn)  :       3.95u       0.00s   3.952968w      6 calls
HF: Form H  :       0.00u       0.00s 0.00361200w      1 call
HF: Form S/X:       0.07u       0.01s 0.03801400w      1 call
HF: Guess   :       0.81u       0.07s 0.44297300w      1 call
SAD Guess   :       0.81u       0.07s 0.43962300w      1 call
JK: D       :       0.00u       0.01s   0.011501w     46 calls
JK: USO2AO  :       0.01u       0.00s   0.002561w     46 calls
JK: JK      :      33.92u       1.06s      20.46w     46 calls
JK: J       :       1.33u       0.11s   0.746934w     47 calls
JK: J1      :       0.69u       0.06s   0.388279w     82 calls
JK: J2      :       0.63u       0.05s   0.353489w     82 calls
JK: K       :      31.04u       0.37s      18.65w     47 calls
JK: K1      :      20.97u       0.01s      10.50w     82 calls
JK: K2      :      10.07u       0.36s   8.154239w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000079w     46 calls
DIISManager::add_entry:       0.09u       0.00s   0.070133w     45 calls
DIISManager::extrapolate:       0.56u       0.09s   0.739143w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.55u       0.08s   0.720539w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001767w     44 calls
DIISManager::extrapolate: form new data:       0.00u       0.01s   0.016361w     44 calls
HF: Form G  :     126.81u       1.49s     111.70w     11 calls
RKS: Form V :      92.89u       0.42s      91.23w     11 calls
V: D        :       0.02u       0.01s   0.010667w     11 calls
V: USO2AO   :       0.00u       0.00s   0.001101w     11 calls
V: V        :      92.86u       0.41s      91.22w     11 calls
Properties  :      55.62u       0.24s      54.91w   3267 calls
Points      :      37.69u       0.17s      36.93w   3267 calls
Functional  :      17.04u       0.02s      16.55w   3267 calls
V_XC        :      20.17u       0.13s      19.72w   3267 calls
LSDA        :      16.33u       0.11s      15.75w   6534 calls
GGA         :       3.59u       0.00s   3.644670w   3267 calls
V: AO2USO   :       0.00u       0.00s   0.000025w     11 calls
HF: Form F  :       0.00u       0.00s   0.002695w     11 calls
HF: DIIS    :       0.86u       0.10s   0.930172w     11 calls
HF: Form C  :       0.80u       0.06s   0.466498w     11 calls
HF: Form D  :       0.02u       0.00s   0.009596w     11 calls

***********************************************************
