
Host: rich133-c34-26-r.pace.gatech.edu

Timers On : Mon Apr 23 21:53:02 2018
Timers Off: Mon Apr 23 21:54:23 2018

Wall Time:       81.00 seconds

V: Grid     :       0.79u       0.03s 0.81957500w      1 call
JK: (A|mn)  :       5.53u       0.00s   2.759237w      6 calls
JK: (A|Q)^-1/2:       1.33u       0.07s   1.078468w      6 calls
JK: (Q|mn)  :       1.65u       0.00s   1.649474w      6 calls
HF: Form H  :       0.00u       0.00s 0.00348900w      1 call
HF: Form S/X:       0.02u       0.00s 0.00947300w      1 call
HF: Guess   :       0.41u       0.03s 0.21764100w      1 call
SAD Guess   :       0.40u       0.03s 0.21505200w      1 call
JK: D       :       0.01u       0.00s   0.005067w     50 calls
JK: USO2AO  :       0.00u       0.00s   0.002189w     50 calls
JK: JK      :      17.35u       1.09s   9.550999w     50 calls
JK: J       :       1.34u       0.09s   0.715960w     51 calls
JK: J1      :       0.63u       0.02s   0.341680w     85 calls
JK: J2      :       0.69u       0.07s   0.370683w     85 calls
JK: K       :      15.27u       0.40s   8.166814w     51 calls
JK: K1      :       8.44u       0.01s   4.231630w     85 calls
JK: K2      :       6.83u       0.39s   3.934262w     85 calls
JK: AO2USO  :       0.00u       0.00s   0.000045w     50 calls
DIISManager::add_entry:       0.19u       0.03s   0.521315w     49 calls
DIISManager::extrapolate:       1.48u       0.19s   6.654023w     48 calls
DIISManager::extrapolate: bMatrix setup:       1.47u       0.19s   6.142827w     48 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001451w     48 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.509478w     48 calls
HF: Form G  :      74.83u       1.48s      64.24w     16 calls
RKS: Form V :      57.49u       0.39s      54.68w     16 calls
V: D        :       0.01u       0.00s   0.004996w     16 calls
V: USO2AO   :       0.00u       0.00s   0.001038w     16 calls
V: V        :      57.48u       0.39s      54.67w     16 calls
Properties  :      37.34u       0.28s      35.64w   4592 calls
Points      :      28.57u       0.21s      27.21w   4592 calls
Functional  :      11.75u       0.08s      11.21w   4592 calls
V_XC        :       8.34u       0.03s   7.785934w   4592 calls
LSDA        :       6.67u       0.02s   6.351872w   9184 calls
GGA         :       1.55u       0.00s   1.284999w   4592 calls
V: AO2USO   :       0.00u       0.00s   0.000026w     16 calls
HF: Form F  :       0.00u       0.00s   0.002129w     16 calls
HF: DIIS    :       1.76u       0.22s   7.222421w     16 calls
HF: Form C  :       0.19u       0.00s   0.147845w     16 calls
HF: Form D  :       0.01u       0.00s   0.004809w     16 calls

***********************************************************
