
Host: rich133-c34-16-r.pace.gatech.edu

Timers On : Mon Apr 23 22:07:53 2018
Timers Off: Mon Apr 23 22:09:14 2018

Wall Time:       81.00 seconds

V: Grid     :       0.75u       0.03s 0.77962700w      1 call
JK: (A|mn)  :       5.58u       0.00s   2.788139w      6 calls
JK: (A|Q)^-1/2:       1.21u       0.07s   0.959593w      6 calls
JK: (Q|mn)  :       1.42u       0.00s   1.419905w      6 calls
HF: Form H  :       0.00u       0.00s 0.00698200w      1 call
HF: Form S/X:       0.02u       0.00s 0.00957800w      1 call
HF: Guess   :       0.40u       0.03s 0.21413200w      1 call
SAD Guess   :       0.40u       0.03s 0.21149400w      1 call
JK: D       :       0.00u       0.00s   0.005485w     52 calls
JK: USO2AO  :       0.01u       0.00s   0.002477w     52 calls
JK: JK      :      19.48u       1.11s      10.64w     52 calls
JK: J       :       1.12u       0.02s   0.601977w     53 calls
JK: J1      :       0.54u       0.01s   0.286306w     87 calls
JK: J2      :       0.58u       0.01s   0.311818w     87 calls
JK: K       :      17.60u       0.39s   9.303038w     53 calls
JK: K1      :      10.28u       0.00s   5.131958w     87 calls
JK: K2      :       7.32u       0.39s   4.170150w     87 calls
JK: AO2USO  :       0.00u       0.00s   0.000052w     52 calls
DIISManager::add_entry:       0.21u       0.03s   0.462739w     51 calls
DIISManager::extrapolate:       0.73u       0.11s   2.062477w     50 calls
DIISManager::extrapolate: bMatrix setup:       0.72u       0.11s   2.045593w     50 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001487w     50 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.015131w     50 calls
HF: Form G  :      82.59u       1.46s      70.55w     18 calls
RKS: Form V :      63.08u       0.35s      59.90w     18 calls
V: D        :       0.01u       0.00s   0.005257w     18 calls
V: USO2AO   :       0.00u       0.00s   0.001205w     18 calls
V: V        :      63.06u       0.35s      59.89w     18 calls
Properties  :      40.47u       0.21s      38.64w   5364 calls
Points      :      29.42u       0.13s      28.42w   5364 calls
Functional  :      12.88u       0.04s      11.82w   5364 calls
V_XC        :       9.68u       0.10s   9.401110w   5364 calls
LSDA        :       7.43u       0.08s   7.180173w  10728 calls
GGA         :       2.03u       0.02s   2.014889w   5364 calls
V: AO2USO   :       0.00u       0.00s   0.000025w     18 calls
HF: Form F  :       0.01u       0.01s   0.002595w     18 calls
HF: DIIS    :       1.01u       0.16s   2.574974w     18 calls
HF: Form C  :       0.28u       0.02s   0.159517w     18 calls
HF: Form D  :       0.01u       0.00s   0.005473w     18 calls

***********************************************************
