
Host: iw-p33-31-r.pace.gatech.edu

Timers On : Mon Apr 23 21:44:09 2018
Timers Off: Mon Apr 23 21:45:20 2018

Wall Time:       71.00 seconds

V: Grid     :       1.14u       0.02s 1.16201000w      1 call
JK: (A|mn)  :       6.83u       0.00s   3.410641w      6 calls
JK: (A|Q)^-1/2:       1.73u       0.06s   1.350691w      6 calls
JK: (Q|mn)  :       1.89u       0.00s   1.888506w      6 calls
HF: Form H  :       0.00u       0.00s 0.13780200w      1 call
HF: Form S/X:       0.02u       0.01s 0.01049100w      1 call
HF: Guess   :       0.89u       0.06s 0.47274400w      1 call
SAD Guess   :       0.88u       0.06s 0.46961400w      1 call
JK: D       :       0.00u       0.00s   0.004085w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001670w     45 calls
JK: JK      :      14.23u       0.78s   7.968611w     45 calls
JK: J       :       0.77u       0.05s   0.421781w     46 calls
JK: J1      :       0.36u       0.01s   0.198144w     80 calls
JK: J2      :       0.41u       0.04s   0.220557w     80 calls
JK: K       :      12.91u       0.26s   7.046565w     46 calls
JK: K1      :       7.76u       0.00s   3.875135w     80 calls
JK: K2      :       5.15u       0.26s   3.170666w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000051w     45 calls
DIISManager::add_entry:       0.11u       0.01s   0.108914w     44 calls
DIISManager::extrapolate:       0.36u       0.07s   0.458395w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.27u       0.06s   0.402384w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001148w     43 calls
DIISManager::extrapolate: form new data:       0.08u       0.01s   0.054587w     43 calls
HF: Form G  :      68.26u       1.02s      60.06w     11 calls
RKS: Form V :      54.03u       0.24s      52.09w     11 calls
V: D        :       0.00u       0.00s   0.003793w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000776w     11 calls
V: V        :      54.03u       0.24s      52.08w     11 calls
Properties  :      35.30u       0.16s      34.18w   3091 calls
Points      :      26.96u       0.12s      25.92w   3091 calls
Functional  :      10.80u       0.02s      10.48w   3091 calls
V_XC        :       7.88u       0.05s   7.389316w   3091 calls
LSDA        :       6.07u       0.04s   5.683383w   6182 calls
GGA         :       1.64u       0.00s   1.518786w   3091 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     11 calls
HF: Form F  :       0.00u       0.00s   0.001701w     11 calls
HF: DIIS    :       0.54u       0.08s   0.604800w     11 calls
HF: Form C  :       0.21u       0.00s   0.121190w     11 calls
HF: Form D  :       0.01u       0.00s   0.004269w     11 calls

***********************************************************
