
Host: rich133-c34-33-r.pace.gatech.edu

Timers On : Mon Apr 23 21:31:09 2018
Timers Off: Mon Apr 23 21:32:10 2018

Wall Time:       61.00 seconds

V: Grid     :       0.79u       0.02s 0.80351800w      1 call
JK: (A|mn)  :       5.44u       0.00s   2.722725w      6 calls
JK: (A|Q)^-1/2:       1.27u       0.05s   1.010727w      6 calls
JK: (Q|mn)  :       1.44u       0.00s   1.431168w      6 calls
HF: Form H  :       0.00u       0.00s 0.03276100w      1 call
HF: Form S/X:       0.02u       0.00s 0.00932600w      1 call
HF: Guess   :       0.41u       0.02s 0.21762900w      1 call
SAD Guess   :       0.41u       0.02s 0.21497500w      1 call
JK: D       :       0.02u       0.00s   0.003893w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001701w     46 calls
JK: JK      :      13.63u       0.76s   7.515783w     46 calls
JK: J       :       0.85u       0.06s   0.447964w     47 calls
JK: J1      :       0.39u       0.02s   0.214169w     81 calls
JK: J2      :       0.45u       0.04s   0.230900w     81 calls
JK: K       :      12.24u       0.23s   6.566395w     47 calls
JK: K1      :       7.10u       0.01s   3.563471w     81 calls
JK: K2      :       5.14u       0.22s   3.002157w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000041w     46 calls
DIISManager::add_entry:       0.22u       0.01s   0.340185w     45 calls
DIISManager::extrapolate:       0.80u       0.11s   2.742675w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.78u       0.10s   2.731884w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001106w     44 calls
DIISManager::extrapolate: form new data:       0.02u       0.01s   0.009462w     44 calls
HF: Form G  :      57.78u       1.11s      49.67w     12 calls
RKS: Form V :      44.14u       0.35s      42.15w     12 calls
V: D        :       0.02u       0.00s   0.003693w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000780w     12 calls
V: V        :      44.12u       0.35s      42.14w     12 calls
Properties  :      28.52u       0.22s      27.16w   3648 calls
Points      :      21.18u       0.15s      19.94w   3648 calls
Functional  :       8.94u       0.05s   8.426709w   3648 calls
V_XC        :       6.65u       0.05s   6.525446w   3648 calls
LSDA        :       4.71u       0.02s   4.811686w   7296 calls
GGA         :       1.75u       0.02s   1.553829w   3648 calls
V: AO2USO   :       0.00u       0.00s   0.000018w     12 calls
HF: Form F  :       0.01u       0.00s   0.001648w     12 calls
HF: DIIS    :       1.09u       0.12s   3.118335w     12 calls
HF: Form C  :       0.16u       0.02s   0.112790w     12 calls
HF: Form D  :       0.01u       0.00s   0.004044w     12 calls

***********************************************************
