
Host: iw-c39-33-l.pace.gatech.edu

Timers On : Mon Apr 23 21:38:00 2018
Timers Off: Mon Apr 23 21:39:24 2018

Wall Time:       84.00 seconds

V: Grid     :       1.14u       0.03s 1.16640600w      1 call
JK: (A|mn)  :       6.91u       0.00s   3.452945w      6 calls
JK: (A|Q)^-1/2:       1.74u       0.07s   1.348673w      6 calls
JK: (Q|mn)  :       1.81u       0.00s   1.801510w      6 calls
HF: Form H  :       0.00u       0.00s 0.00450700w      1 call
HF: Form S/X:       0.02u       0.00s 0.01148000w      1 call
HF: Guess   :       0.87u       0.07s 0.47249300w      1 call
SAD Guess   :       0.87u       0.07s 0.46930200w      1 call
JK: D       :       0.01u       0.00s   0.004684w     47 calls
JK: USO2AO  :       0.01u       0.00s   0.001917w     47 calls
JK: JK      :      17.03u       0.92s   9.501697w     47 calls
JK: J       :       0.92u       0.06s   0.489241w     48 calls
JK: J1      :       0.45u       0.03s   0.233995w     82 calls
JK: J2      :       0.45u       0.03s   0.251559w     82 calls
JK: K       :      15.52u       0.30s   8.422672w     48 calls
JK: K1      :       9.56u       0.00s   4.773894w     82 calls
JK: K2      :       5.96u       0.30s   3.647908w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000058w     47 calls
DIISManager::add_entry:       0.12u       0.02s   0.143043w     46 calls
DIISManager::extrapolate:       0.90u       0.11s   2.338893w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.89u       0.10s   2.325914w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001316w     45 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.011370w     45 calls
HF: Form G  :      80.66u       1.31s      70.89w     13 calls
RKS: Form V :      63.62u       0.39s      61.38w     13 calls
V: D        :       0.02u       0.00s   0.004420w     13 calls
V: USO2AO   :       0.01u       0.00s   0.000903w     13 calls
V: V        :      63.59u       0.38s      61.38w     13 calls
Properties  :      41.32u       0.24s      39.89w   3887 calls
Points      :      31.33u       0.19s      30.01w   3887 calls
Functional  :      12.91u       0.02s      12.45w   3887 calls
V_XC        :       9.29u       0.10s   8.997617w   3887 calls
LSDA        :       7.13u       0.07s   6.811420w   7774 calls
GGA         :       1.97u       0.02s   1.943464w   3887 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     13 calls
HF: Form F  :       0.01u       0.00s   0.001924w     13 calls
HF: DIIS    :       1.11u       0.13s   2.524840w     13 calls
HF: Form C  :       0.21u       0.00s   0.142477w     13 calls
HF: Form D  :       0.02u       0.00s   0.005073w     13 calls

***********************************************************
