
Host: rich133-c34-16-r.pace.gatech.edu

Timers On : Mon Apr 23 21:56:39 2018
Timers Off: Mon Apr 23 21:57:43 2018

Wall Time:       64.00 seconds

V: Grid     :       0.90u       0.03s 0.91821700w      1 call
JK: (A|mn)  :       5.99u       0.00s   3.012883w      6 calls
JK: (A|Q)^-1/2:       1.39u       0.05s   1.112146w      6 calls
JK: (Q|mn)  :       1.72u       0.00s   1.725352w      6 calls
HF: Form H  :       0.01u       0.00s 0.57890100w      1 call
HF: Form S/X:       0.02u       0.00s 0.00996700w      1 call
HF: Guess   :       0.46u       0.02s 0.24077800w      1 call
SAD Guess   :       0.46u       0.02s 0.23796200w      1 call
JK: D       :       0.01u       0.00s   0.003803w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001611w     45 calls
JK: JK      :      12.40u       0.68s   6.920904w     45 calls
JK: J       :       0.74u       0.03s   0.384248w     46 calls
JK: J1      :       0.35u       0.02s   0.182873w     80 calls
JK: J2      :       0.39u       0.01s   0.198828w     80 calls
JK: K       :      11.18u       0.25s   6.075672w     46 calls
JK: K1      :       6.29u       0.00s   3.142320w     80 calls
JK: K2      :       4.89u       0.25s   2.932675w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000048w     45 calls
DIISManager::add_entry:       0.18u       0.02s   0.882253w     44 calls
DIISManager::extrapolate:       0.80u       0.10s   3.372469w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.61u       0.07s   3.069440w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001071w     43 calls
DIISManager::extrapolate: form new data:       0.19u       0.03s   0.301729w     43 calls
HF: Form G  :      55.77u       1.00s      48.44w     11 calls
RKS: Form V :      43.35u       0.32s      41.52w     11 calls
V: D        :       0.00u       0.00s   0.003556w     11 calls
V: USO2AO   :       0.01u       0.00s   0.000730w     11 calls
V: V        :      43.34u       0.32s      41.51w     11 calls
Properties  :      28.07u       0.17s      26.76w   3168 calls
Points      :      21.04u       0.13s      20.12w   3168 calls
Functional  :       8.82u       0.04s   8.491029w   3168 calls
V_XC        :       6.43u       0.09s   6.236207w   3168 calls
LSDA        :       5.15u       0.06s   4.948983w   6336 calls
GGA         :       1.19u       0.01s   1.170105w   3168 calls
V: AO2USO   :       0.00u       0.00s   0.000020w     11 calls
HF: Form F  :       0.02u       0.00s   0.001501w     11 calls
HF: DIIS    :       1.03u       0.12s   4.288394w     11 calls
HF: Form C  :       0.15u       0.00s   0.106153w     11 calls
HF: Form D  :       0.02u       0.00s   0.003544w     11 calls

***********************************************************
