
Host: rich133-c32-17-r.pace.gatech.edu

Timers On : Mon Apr 23 21:29:21 2018
Timers Off: Mon Apr 23 21:30:19 2018

Wall Time:       58.00 seconds

V: Grid     :       0.80u       0.02s 0.82373500w      1 call
JK: (A|mn)  :       5.50u       0.01s   2.751478w      6 calls
JK: (A|Q)^-1/2:       1.30u       0.05s   1.034487w      6 calls
JK: (Q|mn)  :       1.54u       0.00s   1.542743w      6 calls
HF: Form H  :       0.00u       0.00s 0.74380200w      1 call
HF: Form S/X:       0.02u       0.00s 0.00890100w      1 call
HF: Guess   :       0.41u       0.03s 0.22087000w      1 call
SAD Guess   :       0.41u       0.03s 0.21826600w      1 call
JK: D       :       0.01u       0.00s   0.003598w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001530w     45 calls
JK: JK      :      12.12u       0.94s   6.788591w     45 calls
JK: J       :       0.72u       0.09s   0.391538w     46 calls
JK: J1      :       0.32u       0.02s   0.187626w     80 calls
JK: J2      :       0.39u       0.07s   0.201299w     80 calls
JK: K       :      10.95u       0.39s   5.950863w     46 calls
JK: K1      :       6.34u       0.02s   3.174801w     80 calls
JK: K2      :       4.61u       0.37s   2.775355w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000049w     45 calls
DIISManager::add_entry:       0.18u       0.03s   0.486007w     44 calls
DIISManager::extrapolate:       0.60u       0.13s   1.594515w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.59u       0.13s   1.585201w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000964w     43 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.008102w     43 calls
HF: Form G  :      53.67u       1.37s      46.56w     11 calls
RKS: Form V :      41.54u       0.43s      39.76w     11 calls
V: D        :       0.01u       0.00s   0.003431w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000715w     11 calls
V: V        :      41.53u       0.43s      39.76w     11 calls
Properties  :      26.57u       0.27s      25.74w   3245 calls
Points      :      19.73u       0.24s      18.91w   3245 calls
Functional  :       8.34u       0.10s   7.786744w   3245 calls
V_XC        :       6.60u       0.05s   6.203832w   3245 calls
LSDA        :       5.10u       0.04s   4.661179w   6490 calls
GGA         :       1.43u       0.01s   1.389944w   3245 calls
V: AO2USO   :       0.00u       0.00s   0.000018w     11 calls
HF: Form F  :       0.00u       0.00s   0.001436w     11 calls
HF: DIIS    :       0.83u       0.17s   2.112843w     11 calls
HF: Form C  :       0.16u       0.00s   0.102316w     11 calls
HF: Form D  :       0.00u       0.01s   0.003732w     11 calls

***********************************************************
