
Host: rich133-c34-21-r.pace.gatech.edu

Timers On : Mon Apr 23 21:30:43 2018
Timers Off: Mon Apr 23 21:31:50 2018

Wall Time:       67.00 seconds

V: Grid     :       0.80u       0.03s 0.82552400w      1 call
JK: (A|mn)  :       5.69u       0.00s   2.848610w      6 calls
JK: (A|Q)^-1/2:       1.32u       0.06s   1.074005w      6 calls
JK: (Q|mn)  :       1.54u       0.00s   1.539677w      6 calls
HF: Form H  :       0.00u       0.00s 0.12371800w      1 call
HF: Form S/X:       0.02u       0.00s 0.00967200w      1 call
HF: Guess   :       0.42u       0.04s 0.22463400w      1 call
SAD Guess   :       0.41u       0.04s 0.22197500w      1 call
JK: D       :       0.02u       0.01s   0.004124w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001842w     47 calls
JK: JK      :      15.70u       0.92s   8.623304w     47 calls
JK: J       :       0.85u       0.06s   0.458918w     48 calls
JK: J1      :       0.43u       0.04s   0.218631w     82 calls
JK: J2      :       0.41u       0.02s   0.237230w     82 calls
JK: K       :      14.29u       0.34s   7.617047w     48 calls
JK: K1      :       8.80u       0.01s   4.389065w     82 calls
JK: K2      :       5.49u       0.33s   3.227191w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000044w     47 calls
DIISManager::add_entry:       0.08u       0.02s   0.087688w     46 calls
DIISManager::extrapolate:       0.91u       0.13s   2.403892w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.72u       0.09s   1.719918w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001173w     45 calls
DIISManager::extrapolate: form new data:       0.18u       0.04s   0.682537w     45 calls
HF: Form G  :      64.94u       1.21s      55.64w     13 calls
RKS: Form V :      49.22u       0.28s      47.01w     13 calls
V: D        :       0.01u       0.00s   0.004056w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000885w     13 calls
V: V        :      49.21u       0.28s      47.00w     13 calls
Properties  :      32.11u       0.17s      30.40w   3783 calls
Points      :      22.74u       0.10s      21.98w   3783 calls
Functional  :       9.06u       0.07s   8.960340w   3783 calls
V_XC        :       8.03u       0.04s   7.610317w   3783 calls
LSDA        :       6.16u       0.03s   5.628168w   7566 calls
GGA         :       1.71u       0.01s   1.816194w   3783 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     13 calls
HF: Form F  :       0.00u       0.00s   0.001980w     13 calls
HF: DIIS    :       1.04u       0.15s   2.531002w     13 calls
HF: Form C  :       0.17u       0.02s   0.122562w     13 calls
HF: Form D  :       0.01u       0.00s   0.004363w     13 calls

***********************************************************
