
Host: rich133-c34-33-r.pace.gatech.edu

Timers On : Mon Apr 23 21:33:35 2018
Timers Off: Mon Apr 23 21:34:45 2018

Wall Time:       70.00 seconds

V: Grid     :       0.79u       0.02s 0.80736900w      1 call
JK: (A|mn)  :       5.44u       0.00s   2.724134w      6 calls
JK: (A|Q)^-1/2:       1.30u       0.05s   1.017520w      6 calls
JK: (Q|mn)  :       1.53u       0.00s   1.528262w      6 calls
HF: Form H  :       0.00u       0.00s 0.36998900w      1 call
HF: Form S/X:       0.01u       0.00s 0.00956400w      1 call
HF: Guess   :       0.41u       0.03s 0.22004300w      1 call
SAD Guess   :       0.40u       0.03s 0.21742300w      1 call
JK: D       :       0.01u       0.00s   0.004727w     49 calls
JK: USO2AO  :       0.02u       0.00s   0.002079w     49 calls
JK: JK      :      16.52u       1.01s   9.079967w     49 calls
JK: J       :       1.10u       0.07s   0.591175w     50 calls
JK: J1      :       0.54u       0.03s   0.282774w     84 calls
JK: J2      :       0.56u       0.03s   0.304807w     84 calls
JK: K       :      14.80u       0.33s   7.880309w     50 calls
JK: K1      :       8.42u       0.01s   4.212145w     84 calls
JK: K2      :       6.37u       0.32s   3.667286w     84 calls
JK: AO2USO  :       0.00u       0.00s   0.000045w     49 calls
DIISManager::add_entry:       0.02u       0.02s   0.011857w     48 calls
DIISManager::extrapolate:       0.45u       0.07s   0.939171w     47 calls
DIISManager::extrapolate: bMatrix setup:       0.36u       0.06s   0.854448w     47 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001231w     47 calls
DIISManager::extrapolate: form new data:       0.09u       0.01s   0.083250w     47 calls
HF: Form G  :      70.61u       1.38s      60.53w     15 calls
RKS: Form V :      54.06u       0.37s      51.44w     15 calls
V: D        :       0.01u       0.00s   0.004542w     15 calls
V: USO2AO   :       0.00u       0.00s   0.000990w     15 calls
V: V        :      54.05u       0.37s      51.44w     15 calls
Properties  :      35.24u       0.23s      33.40w   4410 calls
Points      :      25.91u       0.16s      24.80w   4410 calls
Functional  :      10.85u       0.09s      10.30w   4410 calls
V_XC        :       7.92u       0.05s   7.702289w   4410 calls
LSDA        :       6.14u       0.04s   5.909694w   8820 calls
GGA         :       1.59u       0.01s   1.613426w   4410 calls
V: AO2USO   :       0.00u       0.00s   0.000024w     15 calls
HF: Form F  :       0.00u       0.00s   0.002108w     15 calls
HF: DIIS    :       0.54u       0.09s   0.994884w     15 calls
HF: Form C  :       0.25u       0.02s   0.137138w     15 calls
HF: Form D  :       0.00u       0.00s   0.004684w     15 calls

***********************************************************
