
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 21:31:18 2018
Timers Off: Mon Apr 23 21:32:35 2018

Wall Time:       77.00 seconds

V: Grid     :       1.13u       0.02s 1.15218200w      1 call
JK: (A|mn)  :       6.77u       0.00s   3.387541w      6 calls
JK: (A|Q)^-1/2:       1.68u       0.07s   1.294048w      6 calls
JK: (Q|mn)  :       1.70u       0.00s   1.700756w      6 calls
HF: Form H  :       0.00u       0.01s 0.17416300w      1 call
HF: Form S/X:       0.02u       0.00s 0.01043100w      1 call
HF: Guess   :       0.89u       0.05s 0.47137600w      1 call
SAD Guess   :       0.88u       0.05s 0.46823200w      1 call
JK: D       :       0.00u       0.00s   0.004322w     46 calls
JK: USO2AO  :       0.01u       0.00s   0.001684w     46 calls
JK: JK      :      16.68u       0.84s   9.244198w     46 calls
JK: J       :       0.81u       0.04s   0.432327w     47 calls
JK: J1      :       0.37u       0.02s   0.206063w     81 calls
JK: J2      :       0.44u       0.02s   0.222971w     81 calls
JK: K       :      15.32u       0.30s   8.293838w     47 calls
JK: K1      :       9.84u       0.00s   4.916098w     81 calls
JK: K2      :       5.48u       0.30s   3.376950w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000046w     46 calls
DIISManager::add_entry:       0.02u       0.01s   0.009656w     45 calls
DIISManager::extrapolate:       0.64u       0.10s   1.895740w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.63u       0.08s   1.884708w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001264w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.02s   0.009510w     44 calls
HF: Form G  :      74.33u       1.24s      64.92w     12 calls
RKS: Form V :      57.66u       0.40s      55.67w     12 calls
V: D        :       0.00u       0.00s   0.004043w     12 calls
V: USO2AO   :       0.01u       0.00s   0.000797w     12 calls
V: V        :      57.64u       0.40s      55.66w     12 calls
Properties  :      37.59u       0.23s      36.05w   3492 calls
Points      :      28.35u       0.16s      27.06w   3492 calls
Functional  :      11.35u       0.04s      11.48w   3492 calls
V_XC        :       8.66u       0.12s   8.109851w   3492 calls
LSDA        :       6.35u       0.10s   6.003704w   6984 calls
GGA         :       1.98u       0.01s   1.890814w   3492 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     12 calls
HF: Form F  :       0.00u       0.00s   0.001703w     12 calls
HF: DIIS    :       0.70u       0.11s   1.945085w     12 calls
HF: Form C  :       0.22u       0.00s   0.130242w     12 calls
HF: Form D  :       0.00u       0.00s   0.004539w     12 calls

***********************************************************
