
Host: iw-c39-34-r.pace.gatech.edu

Timers On : Mon Apr 23 21:37:14 2018
Timers Off: Mon Apr 23 21:38:28 2018

Wall Time:       74.00 seconds

V: Grid     :       1.14u       0.03s 1.16095000w      1 call
JK: (A|mn)  :       6.71u       0.00s   3.357442w      6 calls
JK: (A|Q)^-1/2:       1.71u       0.06s   1.320258w      6 calls
JK: (Q|mn)  :       1.79u       0.00s   1.786906w      6 calls
HF: Form H  :       0.00u       0.00s 0.06923700w      1 call
HF: Form S/X:       0.02u       0.01s 0.01032600w      1 call
HF: Guess   :       0.88u       0.05s 0.47042600w      1 call
SAD Guess   :       0.88u       0.05s 0.46728400w      1 call
JK: D       :       0.01u       0.00s   0.004002w     45 calls
JK: USO2AO  :       0.01u       0.00s   0.001582w     45 calls
JK: JK      :      14.92u       0.74s   8.298160w     45 calls
JK: J       :       0.77u       0.03s   0.407560w     46 calls
JK: J1      :       0.39u       0.02s   0.193206w     80 calls
JK: J2      :       0.37u       0.01s   0.211290w     80 calls
JK: K       :      13.65u       0.26s   7.397908w     46 calls
JK: K1      :       8.55u       0.00s   4.270956w     80 calls
JK: K2      :       5.10u       0.26s   3.126209w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000049w     45 calls
DIISManager::add_entry:       0.33u       0.04s   0.511240w     44 calls
DIISManager::extrapolate:       0.81u       0.13s   1.443038w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.63u       0.09s   1.213717w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001148w     43 calls
DIISManager::extrapolate: form new data:       0.18u       0.04s   0.227908w     43 calls
HF: Form G  :      69.29u       0.99s      60.73w     11 calls
RKS: Form V :      54.35u       0.25s      52.43w     11 calls
V: D        :       0.00u       0.00s   0.003740w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000755w     11 calls
V: V        :      54.35u       0.25s      52.42w     11 calls
Properties  :      35.28u       0.17s      34.03w   3278 calls
Points      :      26.52u       0.14s      25.47w   3278 calls
Functional  :      11.13u       0.01s      10.53w   3278 calls
V_XC        :       7.89u       0.07s   7.832971w   3278 calls
LSDA        :       5.87u       0.04s   5.838635w   6556 calls
GGA         :       1.84u       0.02s   1.786171w   3278 calls
V: AO2USO   :       0.00u       0.00s   0.000026w     11 calls
HF: Form F  :       0.00u       0.00s   0.001594w     11 calls
HF: DIIS    :       1.21u       0.18s   1.990533w     11 calls
HF: Form C  :       0.18u       0.00s   0.122777w     11 calls
HF: Form D  :       0.01u       0.00s   0.004113w     11 calls

***********************************************************
