
Host: iw-p33-31-l.pace.gatech.edu

Timers On : Mon Apr 23 22:04:04 2018
Timers Off: Mon Apr 23 22:05:30 2018

Wall Time:       86.00 seconds

V: Grid     :       1.16u       0.02s 1.17606000w      1 call
JK: (A|mn)  :       6.85u       0.03s   6.857321w      6 calls
JK: (A|Q)^-1/2:       1.51u       0.22s   1.737839w      6 calls
JK: (Q|mn)  :       1.90u       0.00s   1.900419w      6 calls
HF: Form H  :       0.01u       0.01s 0.02001100w      1 call
HF: Form S/X:       0.01u       0.01s 0.02019200w      1 call
HF: Guess   :       0.61u       0.35s 0.96497500w      1 call
SAD Guess   :       0.61u       0.34s 0.95843800w      1 call
JK: D       :       0.00u       0.00s   0.004374w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001730w     45 calls
JK: JK      :      12.41u       1.69s      14.06w     45 calls
JK: J       :       0.61u       0.19s   0.818500w     46 calls
JK: J1      :       0.29u       0.11s   0.412155w     80 calls
JK: J2      :       0.31u       0.08s   0.403129w     80 calls
JK: K       :      11.45u       0.76s      12.18w     46 calls
JK: K1      :       7.74u       0.01s   7.752976w     80 calls
JK: K2      :       3.71u       0.75s   4.424101w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000046w     45 calls
DIISManager::add_entry:       0.15u       0.43s   2.466478w     44 calls
DIISManager::extrapolate:       0.18u       0.49s   1.523992w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.17u       0.47s   1.511427w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001410w     43 calls
DIISManager::extrapolate: form new data:       0.00u       0.02s   0.010893w     43 calls
HF: Form G  :      64.76u       2.49s      67.22w     11 calls
RKS: Form V :      52.36u       0.80s      53.16w     11 calls
V: D        :       0.00u       0.00s   0.004156w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000822w     11 calls
V: V        :      52.33u       0.77s      53.08w     11 calls
Properties  :      34.35u       0.48s      34.80w   3256 calls
Points      :      26.17u       0.35s      26.46w   3256 calls
Functional  :      10.54u       0.15s      10.69w   3256 calls
V_XC        :       7.44u       0.13s   7.567321w   3256 calls
LSDA        :       5.79u       0.08s   5.785696w   6512 calls
GGA         :       1.51u       0.03s   1.573002w   3256 calls
V: AO2USO   :       0.00u       0.00s   0.000024w     11 calls
HF: Form F  :       0.01u       0.06s   0.068171w     11 calls
HF: DIIS    :       0.39u       0.94s   4.073727w     11 calls
HF: Form C  :       0.15u       0.03s   0.161653w     11 calls
HF: Form D  :       0.00u       0.00s   0.011231w     11 calls

***********************************************************
