
Host: iw-h43-28.pace.gatech.edu

Timers On : Mon Apr 23 21:44:41 2018
Timers Off: Mon Apr 23 21:47:18 2018

Wall Time:      157.00 seconds

V: Grid     :       2.00u       0.02s 2.01987800w      1 call
JK: (A|mn)  :      17.40u       0.00s   8.692970w      6 calls
JK: (A|Q)^-1/2:       5.55u       0.09s   5.177236w      6 calls
JK: (Q|mn)  :       4.14u       0.00s   4.135577w      6 calls
HF: Form H  :       0.00u       0.01s 0.00330000w      1 call
HF: Form S/X:       0.08u       0.00s 0.04208800w      1 call
HF: Guess   :       0.85u       0.05s 0.45272200w      1 call
SAD Guess   :       0.85u       0.05s 0.44942900w      1 call
JK: D       :       0.02u       0.00s   0.012610w     47 calls
JK: USO2AO  :       0.01u       0.00s   0.002550w     47 calls
JK: JK      :      39.00u       1.13s      23.29w     47 calls
JK: J       :       1.50u       0.16s   0.849178w     48 calls
JK: J1      :       0.80u       0.05s   0.445319w     83 calls
JK: J2      :       0.69u       0.11s   0.397724w     83 calls
JK: K       :      35.70u       0.33s      21.23w     48 calls
JK: K1      :      24.66u       0.01s      12.34w     83 calls
JK: K2      :      11.04u       0.32s   8.888045w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000085w     47 calls
DIISManager::add_entry:       0.39u       0.10s   3.355016w     46 calls
DIISManager::extrapolate:       0.68u       0.11s   9.143076w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.67u       0.11s   9.122928w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001873w     45 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.017794w     45 calls
HF: Form G  :     138.49u       1.56s     121.05w     12 calls
RKS: Form V :      99.46u       0.43s      97.74w     12 calls
V: D        :       0.03u       0.00s   0.011633w     12 calls
V: USO2AO   :       0.00u       0.00s   0.001176w     12 calls
V: V        :      99.43u       0.43s      97.72w     12 calls
Properties  :      59.24u       0.25s      57.95w   3432 calls
Points      :      38.88u       0.18s      37.87w   3432 calls
Functional  :      18.29u       0.06s      18.33w   3432 calls
V_XC        :      21.84u       0.10s      21.40w   3432 calls
LSDA        :      17.27u       0.06s      17.17w   6864 calls
GGA         :       4.18u       0.01s   3.876524w   3432 calls
V: AO2USO   :       0.00u       0.00s   0.000034w     12 calls
HF: Form F  :       0.01u       0.00s   0.002810w     12 calls
HF: DIIS    :       1.32u       0.22s      12.63w     12 calls
HF: Form C  :       0.70u       0.03s   0.446440w     12 calls
HF: Form D  :       0.00u       0.00s   0.009858w     12 calls

***********************************************************
