
Host: rich133-c32-17-r.pace.gatech.edu

Timers On : Mon Apr 23 21:43:13 2018
Timers Off: Mon Apr 23 21:44:17 2018

Wall Time:       64.00 seconds

V: Grid     :       0.82u       0.02s 0.83851500w      1 call
JK: (A|mn)  :       5.47u       0.00s   2.727734w      6 calls
JK: (A|Q)^-1/2:       1.31u       0.06s   1.065099w      6 calls
JK: (Q|mn)  :       1.61u       0.00s   1.612068w      6 calls
HF: Form H  :       0.00u       0.00s 0.01950100w      1 call
HF: Form S/X:       0.02u       0.00s 0.00922700w      1 call
HF: Guess   :       0.40u       0.04s 0.21961300w      1 call
SAD Guess   :       0.40u       0.04s 0.21698900w      1 call
JK: D       :       0.00u       0.00s   0.004323w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001792w     47 calls
JK: JK      :      13.91u       0.93s   7.739411w     47 calls
JK: J       :       0.91u       0.04s   0.472519w     48 calls
JK: J1      :       0.44u       0.02s   0.225625w     82 calls
JK: J2      :       0.47u       0.02s   0.243815w     82 calls
JK: K       :      12.46u       0.38s   6.742065w     48 calls
JK: K1      :       7.04u       0.01s   3.514989w     82 calls
JK: K2      :       5.42u       0.37s   3.226273w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000055w     47 calls
DIISManager::add_entry:       0.04u       0.00s   0.035339w     46 calls
DIISManager::extrapolate:       0.34u       0.07s   0.387879w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.33u       0.07s   0.375625w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001121w     45 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.010850w     45 calls
HF: Form G  :      63.88u       1.37s      55.61w     13 calls
RKS: Form V :      49.96u       0.44s      47.87w     13 calls
V: D        :       0.00u       0.00s   0.003967w     13 calls
V: USO2AO   :       0.01u       0.00s   0.000838w     13 calls
V: V        :      49.95u       0.44s      47.86w     13 calls
Properties  :      32.71u       0.26s      31.17w   3809 calls
Points      :      24.33u       0.19s      23.08w   3809 calls
Functional  :       9.04u       0.06s   9.184454w   3809 calls
V_XC        :       8.16u       0.12s   7.476632w   3809 calls
LSDA        :       6.39u       0.10s   5.719367w   7618 calls
GGA         :       1.55u       0.00s   1.574834w   3809 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     13 calls
HF: Form F  :       0.00u       0.00s   0.001690w     13 calls
HF: DIIS    :       0.43u       0.07s   0.461301w     13 calls
HF: Form C  :       0.24u       0.03s   0.120347w     13 calls
HF: Form D  :       0.01u       0.00s   0.004267w     13 calls

***********************************************************
