
Host: iw-p31-30-l.pace.gatech.edu

Timers On : Mon Apr 23 21:32:38 2018
Timers Off: Mon Apr 23 21:34:06 2018

Wall Time:       88.00 seconds

V: Grid     :       1.15u       0.02s 1.16356700w      1 call
JK: (A|mn)  :       7.16u       0.00s   3.577196w      6 calls
JK: (A|Q)^-1/2:       2.17u       0.10s   1.830246w      6 calls
JK: (Q|mn)  :       3.03u       0.00s   3.036154w      6 calls
HF: Form H  :       0.01u       0.00s 0.00251100w      1 call
HF: Form S/X:       0.02u       0.00s 0.01380700w      1 call
HF: Guess   :       0.80u       0.07s 0.43439400w      1 call
SAD Guess   :       0.79u       0.07s 0.43134000w      1 call
JK: D       :       0.00u       0.00s   0.005873w     47 calls
JK: USO2AO  :       0.01u       0.00s   0.001414w     47 calls
JK: JK      :      20.65u       0.97s      12.31w     47 calls
JK: J       :       0.85u       0.10s   0.475849w     48 calls
JK: J1      :       0.40u       0.06s   0.226407w     83 calls
JK: J2      :       0.44u       0.04s   0.246412w     83 calls
JK: K       :      18.94u       0.40s      11.16w     48 calls
JK: K1      :      11.43u       0.02s   5.722986w     83 calls
JK: K2      :       7.51u       0.38s   5.438050w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000060w     47 calls
DIISManager::add_entry:       0.29u       0.05s   0.490439w     46 calls
DIISManager::extrapolate:       0.72u       0.13s   1.938333w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.71u       0.12s   1.925769w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001604w     45 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.010632w     45 calls
HF: Form G  :      83.13u       1.38s      72.80w     12 calls
RKS: Form V :      62.47u       0.41s      60.49w     12 calls
V: D        :       0.01u       0.00s   0.005601w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000656w     12 calls
V: V        :      62.45u       0.41s      60.48w     12 calls
Properties  :      39.28u       0.27s      37.92w   3576 calls
Points      :      26.72u       0.12s      25.97w   3576 calls
Functional  :      11.40u       0.10s      11.14w   3576 calls
V_XC        :      11.73u       0.03s      11.40w   3576 calls
LSDA        :       9.26u       0.03s   9.134219w   7152 calls
GGA         :       2.29u       0.00s   2.064753w   3576 calls
V: AO2USO   :       0.00u       0.00s   0.000026w     12 calls
HF: Form F  :       0.01u       0.00s   0.001763w     12 calls
HF: DIIS    :       1.13u       0.18s   2.487149w     12 calls
HF: Form C  :       0.26u       0.02s   0.176196w     12 calls
HF: Form D  :       0.01u       0.00s   0.005801w     12 calls

***********************************************************
