
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 22:12:42 2018
Timers Off: Mon Apr 23 22:13:53 2018

Wall Time:       71.00 seconds

V: Grid     :       1.14u       0.02s 1.16413800w      1 call
JK: (A|mn)  :       6.82u       0.00s   3.415314w      6 calls
JK: (A|Q)^-1/2:       1.72u       0.03s   1.340012w      6 calls
JK: (Q|mn)  :       1.74u       0.00s   1.723304w      6 calls
HF: Form H  :       0.00u       0.00s 0.00232600w      1 call
HF: Form S/X:       0.02u       0.00s 0.01118800w      1 call
HF: Guess   :       0.88u       0.06s 0.46930800w      1 call
SAD Guess   :       0.87u       0.06s 0.46613700w      1 call
JK: D       :       0.00u       0.00s   0.004012w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001621w     45 calls
JK: JK      :      15.16u       0.73s   8.414197w     45 calls
JK: J       :       0.74u       0.04s   0.400515w     46 calls
JK: J1      :       0.34u       0.01s   0.190141w     80 calls
JK: J2      :       0.40u       0.03s   0.207237w     80 calls
JK: K       :      13.87u       0.23s   7.516266w     46 calls
JK: K1      :       8.79u       0.00s   4.393628w     80 calls
JK: K2      :       5.08u       0.23s   3.121886w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000051w     45 calls
DIISManager::add_entry:       0.06u       0.03s   0.078861w     44 calls
DIISManager::extrapolate:       0.50u       0.05s   1.287220w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.35u       0.03s   1.137629w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001155w     43 calls
DIISManager::extrapolate: form new data:       0.15u       0.02s   0.148187w     43 calls
HF: Form G  :      68.27u       1.03s      59.65w     11 calls
RKS: Form V :      53.09u       0.30s      51.23w     11 calls
V: D        :       0.01u       0.00s   0.003724w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000745w     11 calls
V: V        :      53.08u       0.30s      51.22w     11 calls
Properties  :      34.45u       0.21s      33.08w   3245 calls
Points      :      25.78u       0.15s      24.77w   3245 calls
Functional  :      10.52u       0.03s      10.53w   3245 calls
V_XC        :       8.07u       0.05s   7.586122w   3245 calls
LSDA        :       6.06u       0.03s   5.621720w   6490 calls
GGA         :       1.84u       0.00s   1.763341w   3245 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     11 calls
HF: Form F  :       0.00u       0.00s   0.001629w     11 calls
HF: DIIS    :       0.65u       0.09s   1.402014w     11 calls
HF: Form C  :       0.22u       0.02s   0.120346w     11 calls
HF: Form D  :       0.01u       0.00s   0.004024w     11 calls

***********************************************************
