
Host: iw-c39-33-l.pace.gatech.edu

Timers On : Mon Apr 23 22:00:29 2018
Timers Off: Mon Apr 23 22:01:56 2018

Wall Time:       87.00 seconds

V: Grid     :       1.14u       0.02s 1.15815300w      1 call
JK: (A|mn)  :       6.79u       0.00s   3.395660w      6 calls
JK: (A|Q)^-1/2:       1.72u       0.07s   1.336287w      6 calls
JK: (Q|mn)  :       1.80u       0.00s   1.786320w      6 calls
HF: Form H  :       0.00u       0.00s 0.15842700w      1 call
HF: Form S/X:       0.03u       0.00s 0.01145200w      1 call
HF: Guess   :       0.88u       0.06s 0.47020000w      1 call
SAD Guess   :       0.88u       0.06s 0.46697200w      1 call
JK: D       :       0.00u       0.00s   0.004509w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001752w     47 calls
JK: JK      :      18.19u       0.91s      10.05w     47 calls
JK: J       :       0.94u       0.08s   0.509873w     48 calls
JK: J1      :       0.44u       0.05s   0.246732w     82 calls
JK: J2      :       0.50u       0.03s   0.259440w     82 calls
JK: K       :      16.66u       0.32s   8.999621w     48 calls
JK: K1      :      10.72u       0.00s   5.369115w     82 calls
JK: K2      :       5.94u       0.32s   3.629660w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000056w     47 calls
DIISManager::add_entry:       0.19u       0.04s   0.302889w     46 calls
DIISManager::extrapolate:       0.65u       0.09s   1.539655w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.64u       0.08s   1.526898w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001303w     45 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.011133w     45 calls
HF: Form G  :      84.77u       1.19s      74.35w     13 calls
RKS: Form V :      66.58u       0.28s      64.29w     13 calls
V: D        :       0.01u       0.00s   0.004326w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000850w     13 calls
V: V        :      66.57u       0.28s      64.28w     13 calls
Properties  :      43.10u       0.17s      41.60w   3692 calls
Points      :      31.61u       0.13s      30.64w   3692 calls
Functional  :      13.00u       0.07s      12.65w   3692 calls
V_XC        :      10.45u       0.04s   9.993820w   3692 calls
LSDA        :       7.66u       0.03s   7.413194w   7384 calls
GGA         :       2.46u       0.01s   2.319705w   3692 calls
V: AO2USO   :       0.00u       0.00s   0.000027w     13 calls
HF: Form F  :       0.01u       0.00s   0.001947w     13 calls
HF: DIIS    :       0.93u       0.14s   1.886842w     13 calls
HF: Form C  :       0.24u       0.01s   0.143668w     13 calls
HF: Form D  :       0.00u       0.00s   0.004816w     13 calls

***********************************************************
