
Host: rich133-c34-21-r.pace.gatech.edu

Timers On : Mon Apr 23 21:42:13 2018
Timers Off: Mon Apr 23 21:43:14 2018

Wall Time:       61.00 seconds

V: Grid     :       0.75u       0.03s 0.77278800w      1 call
JK: (A|mn)  :       5.41u       0.00s   2.708820w      6 calls
JK: (A|Q)^-1/2:       1.22u       0.04s   0.943522w      6 calls
JK: (Q|mn)  :       1.51u       0.00s   1.516315w      6 calls
HF: Form H  :       0.01u       0.00s 0.00219500w      1 call
HF: Form S/X:       0.01u       0.01s 0.00869700w      1 call
HF: Guess   :       0.41u       0.02s 0.21891700w      1 call
SAD Guess   :       0.40u       0.02s 0.21632400w      1 call
JK: D       :       0.00u       0.00s   0.003917w     46 calls
JK: USO2AO  :       0.01u       0.00s   0.001740w     46 calls
JK: JK      :      15.42u       0.85s   8.410359w     46 calls
JK: J       :       0.83u       0.05s   0.454299w     47 calls
JK: J1      :       0.41u       0.03s   0.216281w     81 calls
JK: J2      :       0.42u       0.02s   0.234960w     81 calls
JK: K       :      14.06u       0.31s   7.445493w     47 calls
JK: K1      :       8.86u       0.01s   4.442841w     81 calls
JK: K2      :       5.20u       0.30s   3.001937w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000047w     46 calls
DIISManager::add_entry:       0.09u       0.02s   0.105717w     45 calls
DIISManager::extrapolate:       0.52u       0.09s   0.765727w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.51u       0.08s   0.754561w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001075w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.009828w     44 calls
HF: Form G  :      61.23u       1.16s      52.10w     12 calls
RKS: Form V :      45.80u       0.31s      43.68w     12 calls
V: D        :       0.00u       0.00s   0.003704w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000818w     12 calls
V: V        :      45.79u       0.31s      43.67w     12 calls
Properties  :      30.09u       0.23s      28.49w   3480 calls
Points      :      22.20u       0.18s      20.68w   3480 calls
Functional  :       8.37u       0.03s   7.949505w   3480 calls
V_XC        :       7.27u       0.04s   7.210228w   3480 calls
LSDA        :       5.52u       0.04s   5.477795w   6960 calls
GGA         :       1.63u       0.00s   1.574055w   3480 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     12 calls
HF: Form F  :       0.00u       0.00s   0.001775w     12 calls
HF: DIIS    :       0.68u       0.11s   0.906538w     12 calls
HF: Form C  :       0.21u       0.01s   0.111580w     12 calls
HF: Form D  :       0.00u       0.00s   0.003928w     12 calls

***********************************************************
