
Host: iw-c39-33-l.pace.gatech.edu

Timers On : Mon Apr 23 21:58:14 2018
Timers Off: Mon Apr 23 21:59:31 2018

Wall Time:       77.00 seconds

V: Grid     :       1.15u       0.03s 1.18097400w      1 call
JK: (A|mn)  :       6.93u       0.00s   3.464976w      6 calls
JK: (A|Q)^-1/2:       1.74u       0.06s   1.366313w      6 calls
JK: (Q|mn)  :       1.77u       0.00s   1.764427w      6 calls
HF: Form H  :       0.00u       0.00s 0.46094000w      1 call
HF: Form S/X:       0.02u       0.00s 0.01070200w      1 call
HF: Guess   :       0.89u       0.05s 0.47325200w      1 call
SAD Guess   :       0.88u       0.05s 0.47001700w      1 call
JK: D       :       0.03u       0.00s   0.004288w     46 calls
JK: USO2AO  :       0.01u       0.00s   0.001739w     46 calls
JK: JK      :      15.67u       0.85s   8.748148w     46 calls
JK: J       :       0.82u       0.08s   0.442360w     47 calls
JK: J1      :       0.38u       0.03s   0.208604w     81 calls
JK: J2      :       0.43u       0.05s   0.230342w     81 calls
JK: K       :      14.26u       0.28s   7.763895w     47 calls
JK: K1      :       8.71u       0.01s   4.359618w     81 calls
JK: K2      :       5.55u       0.27s   3.403457w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000057w     46 calls
DIISManager::add_entry:       0.02u       0.01s   0.013696w     45 calls
DIISManager::extrapolate:       0.51u       0.07s   0.826989w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.47u       0.07s   0.811007w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001206w     44 calls
DIISManager::extrapolate: form new data:       0.04u       0.00s   0.014500w     44 calls
HF: Form G  :      74.08u       1.15s      65.10w     12 calls
RKS: Form V :      58.41u       0.30s      56.34w     12 calls
V: D        :       0.01u       0.00s   0.004070w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000801w     12 calls
V: V        :      58.40u       0.30s      56.34w     12 calls
Properties  :      37.86u       0.17s      36.57w   3504 calls
Points      :      28.44u       0.12s      27.51w   3504 calls
Functional  :      11.87u       0.05s      11.55w   3504 calls
V_XC        :       8.65u       0.07s   8.189471w   3504 calls
LSDA        :       6.54u       0.04s   6.181277w   7008 calls
GGA         :       1.81u       0.01s   1.791021w   3504 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     12 calls
HF: Form F  :       0.00u       0.00s   0.001800w     12 calls
HF: DIIS    :       0.61u       0.08s   0.880374w     12 calls
HF: Form C  :       0.25u       0.02s   0.131326w     12 calls
HF: Form D  :       0.00u       0.00s   0.004764w     12 calls

***********************************************************
