
Host: rich133-c34-21-r.pace.gatech.edu

Timers On : Mon Apr 23 21:55:41 2018
Timers Off: Mon Apr 23 21:57:00 2018

Wall Time:       79.00 seconds

V: Grid     :       0.80u       0.03s 0.82829300w      1 call
JK: (A|mn)  :       5.83u       0.00s   2.912594w      6 calls
JK: (A|Q)^-1/2:       1.31u       0.06s   1.050445w      6 calls
JK: (Q|mn)  :       1.61u       0.00s   1.612083w      6 calls
HF: Form H  :       0.00u       0.00s 0.00206600w      1 call
HF: Form S/X:       0.02u       0.00s 0.00981300w      1 call
HF: Guess   :       0.43u       0.03s 0.22641400w      1 call
SAD Guess   :       0.42u       0.03s 0.22372300w      1 call
JK: D       :       0.01u       0.00s   0.004503w     48 calls
JK: USO2AO  :       0.00u       0.00s   0.002017w     48 calls
JK: JK      :      17.03u       0.98s   9.306386w     48 calls
JK: J       :       0.90u       0.03s   0.499832w     49 calls
JK: J1      :       0.41u       0.02s   0.238226w     83 calls
JK: J2      :       0.48u       0.01s   0.258418w     83 calls
JK: K       :      15.52u       0.36s   8.221992w     49 calls
JK: K1      :       9.63u       0.01s   4.810332w     83 calls
JK: K2      :       5.89u       0.35s   3.410864w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000046w     48 calls
DIISManager::add_entry:       0.20u       0.00s   0.321845w     47 calls
DIISManager::extrapolate:       1.08u       0.16s   8.425172w     46 calls
DIISManager::extrapolate: bMatrix setup:       1.06u       0.16s   8.412394w     46 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001299w     46 calls
DIISManager::extrapolate: form new data:       0.02u       0.00s   0.011232w     46 calls
HF: Form G  :      71.50u       1.30s      61.37w     14 calls
RKS: Form V :      54.47u       0.32s      52.06w     14 calls
V: D        :       0.01u       0.00s   0.004223w     14 calls
V: USO2AO   :       0.00u       0.00s   0.000946w     14 calls
V: V        :      54.45u       0.32s      52.05w     14 calls
Properties  :      35.65u       0.21s      33.75w   4200 calls
Points      :      25.84u       0.18s      24.38w   4200 calls
Functional  :       9.74u       0.04s   9.766432w   4200 calls
V_XC        :       9.03u       0.07s   8.506943w   4200 calls
LSDA        :       6.85u       0.04s   6.348975w   8400 calls
GGA         :       1.97u       0.03s   1.960594w   4200 calls
V: AO2USO   :       0.00u       0.00s   0.000024w     14 calls
HF: Form F  :       0.00u       0.00s   0.002043w     14 calls
HF: DIIS    :       1.36u       0.16s   8.787990w     14 calls
HF: Form C  :       0.17u       0.00s   0.127906w     14 calls
HF: Form D  :       0.03u       0.00s   0.004622w     14 calls

***********************************************************
