
Host: rich133-c32-24-r.pace.gatech.edu

Timers On : Mon Apr 23 21:57:12 2018
Timers Off: Mon Apr 23 21:58:19 2018

Wall Time:       67.00 seconds

V: Grid     :       0.82u       0.03s 0.84885500w      1 call
JK: (A|mn)  :       5.63u       0.00s   2.816958w      6 calls
JK: (A|Q)^-1/2:       1.40u       0.05s   1.119722w      6 calls
JK: (Q|mn)  :       1.67u       0.00s   1.667725w      6 calls
HF: Form H  :       0.01u       0.00s 0.00629100w      1 call
HF: Form S/X:       0.01u       0.00s 0.00997900w      1 call
HF: Guess   :       0.42u       0.04s 0.22525900w      1 call
SAD Guess   :       0.41u       0.04s 0.22260100w      1 call
JK: D       :       0.00u       0.00s   0.003676w     45 calls
JK: USO2AO  :       0.01u       0.00s   0.001606w     45 calls
JK: JK      :      14.60u       0.86s   8.030569w     45 calls
JK: J       :       0.88u       0.05s   0.471992w     46 calls
JK: J1      :       0.39u       0.02s   0.222857w     80 calls
JK: J2      :       0.46u       0.03s   0.245946w     80 calls
JK: K       :      13.24u       0.34s   7.080444w     46 calls
JK: K1      :       8.48u       0.01s   4.250851w     80 calls
JK: K2      :       4.76u       0.33s   2.828783w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000040w     45 calls
DIISManager::add_entry:       0.18u       0.03s   0.423105w     44 calls
DIISManager::extrapolate:       1.05u       0.16s   3.454059w     43 calls
DIISManager::extrapolate: bMatrix setup:       1.05u       0.14s   3.444195w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001048w     43 calls
DIISManager::extrapolate: form new data:       0.00u       0.02s   0.008587w     43 calls
HF: Form G  :      63.61u       1.17s      55.15w     11 calls
RKS: Form V :      48.99u       0.31s      47.12w     11 calls
V: D        :       0.00u       0.00s   0.003459w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000757w     11 calls
V: V        :      48.99u       0.31s      47.11w     11 calls
Properties  :      31.94u       0.23s      30.87w   3223 calls
Points      :      22.63u       0.17s      21.92w   3223 calls
Functional  :       8.28u       0.06s   8.038833w   3223 calls
V_XC        :       8.76u       0.02s   8.171571w   3223 calls
LSDA        :       6.25u       0.01s   5.990098w   6446 calls
GGA         :       2.30u       0.00s   1.986497w   3223 calls
V: AO2USO   :       0.00u       0.00s   0.000018w     11 calls
HF: Form F  :       0.00u       0.00s   0.001517w     11 calls
HF: DIIS    :       1.31u       0.19s   3.910548w     11 calls
HF: Form C  :       0.15u       0.00s   0.104833w     11 calls
HF: Form D  :       0.01u       0.00s   0.003768w     11 calls

***********************************************************
