
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 21:39:33 2018
Timers Off: Mon Apr 23 21:42:21 2018

Wall Time:      168.00 seconds

V: Grid     :       2.13u       0.03s 2.17091800w      1 call
JK: (A|mn)  :      17.45u       0.01s   8.732730w      6 calls
JK: (A|Q)^-1/2:       5.68u       0.09s   5.295265w      6 calls
JK: (Q|mn)  :       4.43u       0.00s   4.420268w      6 calls
HF: Form H  :       0.01u       0.00s 0.00632100w      1 call
HF: Form S/X:       0.07u       0.01s 0.03999600w      1 call
HF: Guess   :       0.86u       0.07s 0.46100900w      1 call
SAD Guess   :       0.85u       0.07s 0.45742300w      1 call
JK: D       :       0.01u       0.00s   0.013323w     48 calls
JK: USO2AO  :       0.00u       0.00s   0.002451w     48 calls
JK: JK      :      40.50u       1.21s      24.31w     48 calls
JK: J       :       1.46u       0.17s   0.823637w     49 calls
JK: J1      :       0.81u       0.09s   0.438862w     84 calls
JK: J2      :       0.65u       0.08s   0.378746w     84 calls
JK: K       :      37.38u       0.43s      22.34w     49 calls
JK: K1      :      25.58u       0.01s      12.79w     84 calls
JK: K2      :      11.80u       0.42s   9.552753w     84 calls
JK: AO2USO  :       0.00u       0.00s   0.000091w     48 calls
DIISManager::add_entry:       0.20u       0.03s   0.226867w     47 calls
DIISManager::extrapolate:       0.53u       0.10s   2.202063w     46 calls
DIISManager::extrapolate: bMatrix setup:       0.52u       0.08s   2.174090w     46 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001996w     46 calls
DIISManager::extrapolate: form new data:       0.01u       0.02s   0.025485w     46 calls
HF: Form G  :     158.93u       1.74s     140.81w     13 calls
RKS: Form V :     118.42u       0.53s     116.48w     13 calls
V: D        :       0.01u       0.01s   0.012488w     13 calls
V: USO2AO   :       0.00u       0.00s   0.001186w     13 calls
V: V        :     118.40u       0.51s     116.47w     13 calls
Properties  :      72.29u       0.34s      71.02w   3783 calls
Points      :      48.85u       0.22s      47.48w   3783 calls
Functional  :      20.37u       0.03s      20.26w   3783 calls
V_XC        :      25.69u       0.13s      25.15w   3783 calls
LSDA        :      20.81u       0.07s      20.44w   7566 calls
GGA         :       4.49u       0.03s   4.325628w   3783 calls
V: AO2USO   :       0.00u       0.00s   0.000029w     13 calls
HF: Form F  :       0.01u       0.01s   0.002825w     13 calls
HF: DIIS    :       0.99u       0.14s   2.569080w     13 calls
HF: Form C  :       0.82u       0.04s   0.521587w     13 calls
HF: Form D  :       0.03u       0.00s   0.010628w     13 calls

***********************************************************
