
Host: iw-p31-30-l.pace.gatech.edu

Timers On : Mon Apr 23 22:04:05 2018
Timers Off: Mon Apr 23 22:05:25 2018

Wall Time:       80.00 seconds

V: Grid     :       1.14u       0.03s 1.16777200w      1 call
JK: (A|mn)  :       7.21u       0.00s   3.602066w      6 calls
JK: (A|Q)^-1/2:       2.17u       0.07s   1.810554w      6 calls
JK: (Q|mn)  :       3.02u       0.00s   3.011324w      6 calls
HF: Form H  :       0.00u       0.00s 0.30126600w      1 call
HF: Form S/X:       0.02u       0.00s 0.01350300w      1 call
HF: Guess   :       0.81u       0.06s 0.43287400w      1 call
SAD Guess   :       0.80u       0.06s 0.42992900w      1 call
JK: D       :       0.01u       0.00s   0.005440w     46 calls
JK: USO2AO  :       0.02u       0.00s   0.001276w     46 calls
JK: JK      :      18.19u       0.88s      10.92w     46 calls
JK: J       :       0.79u       0.06s   0.416044w     47 calls
JK: J1      :       0.36u       0.03s   0.197703w     82 calls
JK: J2      :       0.42u       0.03s   0.215637w     82 calls
JK: K       :      16.65u       0.36s   9.884436w     47 calls
JK: K1      :       9.75u       0.01s   4.886503w     82 calls
JK: K2      :       6.90u       0.35s   4.997176w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000048w     46 calls
DIISManager::add_entry:       0.48u       0.06s   1.896636w     45 calls
DIISManager::extrapolate:       0.49u       0.12s   1.690849w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.32u       0.08s   0.949879w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001541w     44 calls
DIISManager::extrapolate: form new data:       0.17u       0.04s   0.739148w     44 calls
HF: Form G  :      73.78u       1.27s      64.72w     11 calls
RKS: Form V :      55.56u       0.39s      53.80w     11 calls
V: D        :       0.01u       0.00s   0.005080w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000571w     11 calls
V: V        :      55.55u       0.39s      53.79w     11 calls
Properties  :      35.25u       0.28s      33.77w   3212 calls
Points      :      24.61u       0.19s      23.46w   3212 calls
Functional  :      10.20u       0.02s      10.17w   3212 calls
V_XC        :      10.09u       0.07s   9.828491w   3212 calls
LSDA        :       8.22u       0.06s   7.929237w   6424 calls
GGA         :       1.73u       0.01s   1.735847w   3212 calls
V: AO2USO   :       0.00u       0.00s   0.000017w     11 calls
HF: Form F  :       0.00u       0.00s   0.001517w     11 calls
HF: DIIS    :       1.07u       0.19s   3.640094w     11 calls
HF: Form C  :       0.24u       0.02s   0.160497w     11 calls
HF: Form D  :       0.01u       0.00s   0.005304w     11 calls

***********************************************************
