
Host: iw-c39-34-r.pace.gatech.edu

Timers On : Mon Apr 23 21:41:43 2018
Timers Off: Mon Apr 23 21:43:09 2018

Wall Time:       86.00 seconds

V: Grid     :       1.15u       0.02s 1.17354100w      1 call
JK: (A|mn)  :       6.93u       0.00s   3.468687w      6 calls
JK: (A|Q)^-1/2:       1.77u       0.05s   1.343436w      6 calls
JK: (Q|mn)  :       1.85u       0.00s   1.848719w      6 calls
HF: Form H  :       0.00u       0.00s 0.00499500w      1 call
HF: Form S/X:       0.02u       0.00s 0.01129000w      1 call
HF: Guess   :       0.90u       0.06s 0.47899500w      1 call
SAD Guess   :       0.90u       0.06s 0.47585400w      1 call
JK: D       :       0.00u       0.00s   0.004726w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001904w     47 calls
JK: JK      :      17.49u       0.90s   9.720114w     47 calls
JK: J       :       0.91u       0.07s   0.502471w     48 calls
JK: J1      :       0.46u       0.04s   0.239060w     82 calls
JK: J2      :       0.44u       0.03s   0.259643w     82 calls
JK: K       :      15.97u       0.28s   8.639037w     48 calls
JK: K1      :       9.95u       0.00s   4.979149w     82 calls
JK: K2      :       6.01u       0.28s   3.658993w     82 calls
JK: AO2USO  :       0.01u       0.00s   0.000059w     47 calls
DIISManager::add_entry:       0.24u       0.04s   0.689572w     46 calls
DIISManager::extrapolate:       0.21u       0.05s   1.447717w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.21u       0.05s   1.434808w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001387w     45 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.011209w     45 calls
HF: Form G  :      83.13u       1.24s      73.11w     13 calls
RKS: Form V :      65.63u       0.34s      63.38w     13 calls
V: D        :       0.01u       0.00s   0.004403w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000898w     13 calls
V: V        :      65.62u       0.34s      63.37w     13 calls
Properties  :      42.67u       0.24s      41.36w   3874 calls
Points      :      31.96u       0.22s      30.98w   3874 calls
Functional  :      13.27u       0.03s      12.47w   3874 calls
V_XC        :       9.61u       0.07s   9.504559w   3874 calls
LSDA        :       7.33u       0.06s   7.171184w   7748 calls
GGA         :       2.03u       0.00s   2.072920w   3874 calls
V: AO2USO   :       0.00u       0.00s   0.000028w     13 calls
HF: Form F  :       0.00u       0.00s   0.001940w     13 calls
HF: DIIS    :       0.56u       0.09s   2.180337w     13 calls
HF: Form C  :       0.25u       0.02s   0.143196w     13 calls
HF: Form D  :       0.00u       0.00s   0.005042w     13 calls

***********************************************************
