
Host: iw-h43-28.pace.gatech.edu

Timers On : Mon Apr 23 21:28:54 2018
Timers Off: Mon Apr 23 21:31:56 2018

Wall Time:      182.00 seconds

V: Grid     :       1.98u       0.03s 2.00279700w      1 call
JK: (A|mn)  :      17.64u       0.00s   8.832539w      6 calls
JK: (A|Q)^-1/2:       5.81u       0.07s   5.436488w      6 calls
JK: (Q|mn)  :       4.12u       0.00s   4.104465w      6 calls
HF: Form H  :       0.00u       0.00s 0.00333000w      1 call
HF: Form S/X:       0.07u       0.00s 0.03920000w      1 call
HF: Guess   :       0.84u       0.08s 0.45568100w      1 call
SAD Guess   :       0.83u       0.08s 0.45234100w      1 call
JK: D       :       0.01u       0.00s   0.015361w     50 calls
JK: USO2AO  :       0.00u       0.00s   0.002999w     50 calls
JK: JK      :      45.99u       1.36s      27.64w     50 calls
JK: J       :       1.81u       0.14s   1.019603w     51 calls
JK: J1      :       0.94u       0.12s   0.522204w     86 calls
JK: J2      :       0.86u       0.02s   0.490519w     86 calls
JK: K       :      41.98u       0.50s      25.16w     51 calls
JK: K1      :      28.45u       0.01s      14.23w     86 calls
JK: K2      :      13.53u       0.49s      10.93w     86 calls
JK: AO2USO  :       0.00u       0.00s   0.000084w     50 calls
DIISManager::add_entry:       0.17u       0.03s   0.598443w     49 calls
DIISManager::extrapolate:       0.86u       0.18s   2.307175w     48 calls
DIISManager::extrapolate: bMatrix setup:       0.81u       0.15s   2.267986w     48 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002186w     48 calls
DIISManager::extrapolate: form new data:       0.05u       0.03s   0.036462w     48 calls
HF: Form G  :     175.38u       1.81s     154.61w     15 calls
RKS: Form V :     129.39u       0.45s     126.96w     15 calls
V: D        :       0.06u       0.00s   0.014894w     15 calls
V: USO2AO   :       0.01u       0.00s   0.001497w     15 calls
V: V        :     129.32u       0.45s     126.94w     15 calls
Properties  :      77.28u       0.32s      75.90w   4410 calls
Points      :      51.27u       0.21s      50.42w   4410 calls
Functional  :      23.44u       0.03s      23.18w   4410 calls
V_XC        :      28.54u       0.09s      27.81w   4410 calls
LSDA        :      22.96u       0.08s      22.44w   8820 calls
GGA         :       5.11u       0.01s   4.938767w   4410 calls
V: AO2USO   :       0.00u       0.00s   0.000034w     15 calls
HF: Form F  :       0.01u       0.00s   0.003248w     15 calls
HF: DIIS    :       1.35u       0.23s   3.069376w     15 calls
HF: Form C  :       0.94u       0.07s   0.578061w     15 calls
HF: Form D  :       0.01u       0.00s   0.012184w     15 calls

***********************************************************
