
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 21:44:09 2018
Timers Off: Mon Apr 23 21:45:25 2018

Wall Time:       76.00 seconds

V: Grid     :       1.13u       0.02s 1.15397400w      1 call
JK: (A|mn)  :       6.52u       0.00s   3.263039w      6 calls
JK: (A|Q)^-1/2:       1.66u       0.06s   1.291728w      6 calls
JK: (Q|mn)  :       1.83u       0.00s   1.826811w      6 calls
HF: Form H  :       0.00u       0.00s 0.00463000w      1 call
HF: Form S/X:       0.02u       0.01s 0.01141600w      1 call
HF: Guess   :       0.87u       0.07s 0.47336400w      1 call
SAD Guess   :       0.87u       0.07s 0.47013600w      1 call
JK: D       :       0.00u       0.01s   0.003986w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001584w     45 calls
JK: JK      :      15.53u       0.76s   8.607513w     45 calls
JK: J       :       0.79u       0.07s   0.422180w     46 calls
JK: J1      :       0.37u       0.04s   0.201571w     80 calls
JK: J2      :       0.42u       0.03s   0.217412w     80 calls
JK: K       :      14.22u       0.25s   7.703923w     46 calls
JK: K1      :       9.15u       0.00s   4.578189w     80 calls
JK: K2      :       5.07u       0.25s   3.124987w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000044w     45 calls
DIISManager::add_entry:       0.33u       0.07s   1.296570w     44 calls
DIISManager::extrapolate:       0.60u       0.08s   1.713034w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.43u       0.05s   1.407238w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001141w     43 calls
DIISManager::extrapolate: form new data:       0.17u       0.03s   0.304396w     43 calls
HF: Form G  :      71.71u       1.08s      62.91w     11 calls
RKS: Form V :      56.18u       0.31s      54.29w     11 calls
V: D        :       0.00u       0.00s   0.003739w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000735w     11 calls
V: V        :      56.18u       0.31s      54.29w     11 calls
Properties  :      36.71u       0.17s      35.45w   3190 calls
Points      :      27.12u       0.15s      26.24w   3190 calls
Functional  :      10.67u       0.07s      10.51w   3190 calls
V_XC        :       8.73u       0.07s   8.295829w   3190 calls
LSDA        :       6.41u       0.02s   6.227903w   6380 calls
GGA         :       2.06u       0.04s   1.850656w   3190 calls
V: AO2USO   :       0.00u       0.00s   0.000020w     11 calls
HF: Form F  :       0.00u       0.00s   0.001648w     11 calls
HF: DIIS    :       1.00u       0.18s   3.045841w     11 calls
HF: Form C  :       0.18u       0.01s   0.122151w     11 calls
HF: Form D  :       0.01u       0.00s   0.004284w     11 calls

***********************************************************
