
Host: rich133-c32-21-r.pace.gatech.edu

Timers On : Mon Apr 23 21:36:46 2018
Timers Off: Mon Apr 23 21:37:48 2018

Wall Time:       62.00 seconds

V: Grid     :       0.81u       0.02s 0.82928500w      1 call
JK: (A|mn)  :       5.46u       0.00s   2.730182w      6 calls
JK: (A|Q)^-1/2:       1.33u       0.05s   1.042575w      6 calls
JK: (Q|mn)  :       1.64u       0.00s   1.646323w      6 calls
HF: Form H  :       0.00u       0.00s 0.00204800w      1 call
HF: Form S/X:       0.02u       0.00s 0.00859300w      1 call
HF: Guess   :       0.40u       0.03s 0.21416000w      1 call
SAD Guess   :       0.40u       0.03s 0.21162400w      1 call
JK: D       :       0.03u       0.00s   0.003859w     46 calls
JK: USO2AO  :       0.01u       0.01s   0.001662w     46 calls
JK: JK      :      12.72u       0.73s   6.981764w     46 calls
JK: J       :       0.83u       0.07s   0.443178w     47 calls
JK: J1      :       0.40u       0.06s   0.212322w     81 calls
JK: J2      :       0.43u       0.01s   0.227941w     81 calls
JK: K       :      11.41u       0.23s   6.057244w     47 calls
JK: K1      :       6.21u       0.01s   3.115544w     81 calls
JK: K2      :       5.20u       0.22s   2.940993w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000047w     46 calls
DIISManager::add_entry:       0.36u       0.04s   0.828623w     45 calls
DIISManager::extrapolate:       0.78u       0.11s   2.020198w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.76u       0.11s   2.010443w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001058w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.008471w     44 calls
HF: Form G  :      58.37u       1.03s      50.48w     12 calls
RKS: Form V :      45.61u       0.29s      43.49w     12 calls
V: D        :       0.01u       0.00s   0.003694w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000761w     12 calls
V: V        :      45.60u       0.29s      43.48w     12 calls
Properties  :      29.99u       0.19s      28.58w   3588 calls
Points      :      22.38u       0.15s      21.31w   3588 calls
Functional  :       8.61u       0.01s   8.215024w   3588 calls
V_XC        :       6.95u       0.07s   6.659725w   3588 calls
LSDA        :       5.48u       0.04s   5.276402w   7176 calls
GGA         :       1.26u       0.00s   1.242870w   3588 calls
V: AO2USO   :       0.00u       0.00s   0.000017w     12 calls
HF: Form F  :       0.00u       0.00s   0.001621w     12 calls
HF: DIIS    :       1.20u       0.15s   2.883469w     12 calls
HF: Form C  :       0.15u       0.01s   0.108183w     12 calls
HF: Form D  :       0.00u       0.00s   0.003634w     12 calls

***********************************************************
