
Host: rich133-c34-33-r.pace.gatech.edu

Timers On : Mon Apr 23 21:36:46 2018
Timers Off: Mon Apr 23 21:37:50 2018

Wall Time:       64.00 seconds

V: Grid     :       0.80u       0.02s 0.82844100w      1 call
JK: (A|mn)  :       5.40u       0.00s   2.696147w      6 calls
JK: (A|Q)^-1/2:       1.31u       0.03s   1.047719w      6 calls
JK: (Q|mn)  :       1.63u       0.00s   1.628303w      6 calls
HF: Form H  :       0.00u       0.00s 0.00201500w      1 call
HF: Form S/X:       0.02u       0.00s 0.00891800w      1 call
HF: Guess   :       0.41u       0.02s 0.21983700w      1 call
SAD Guess   :       0.41u       0.02s 0.21719200w      1 call
JK: D       :       0.00u       0.00s   0.003911w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001655w     46 calls
JK: JK      :      14.58u       0.81s   8.040667w     46 calls
JK: J       :       0.92u       0.07s   0.489161w     47 calls
JK: J1      :       0.44u       0.04s   0.233584w     81 calls
JK: J2      :       0.48u       0.03s   0.252595w     81 calls
JK: K       :      13.11u       0.27s   7.054425w     47 calls
JK: K1      :       8.09u       0.01s   4.053581w     81 calls
JK: K2      :       5.02u       0.26s   3.000073w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000042w     46 calls
DIISManager::add_entry:       0.01u       0.00s   0.019959w     45 calls
DIISManager::extrapolate:       0.48u       0.08s   1.643278w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.48u       0.08s   1.632613w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000999w     44 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.009446w     44 calls
HF: Form G  :      62.20u       1.07s      53.71w     12 calls
RKS: Form V :      47.62u       0.26s      45.66w     12 calls
V: D        :       0.01u       0.00s   0.003663w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000783w     12 calls
V: V        :      47.60u       0.26s      45.65w     12 calls
Properties  :      31.27u       0.15s      29.89w   3516 calls
Points      :      23.00u       0.11s      21.85w   3516 calls
Functional  :       8.62u       0.04s   8.383205w   3516 calls
V_XC        :       7.67u       0.06s   7.358982w   3516 calls
LSDA        :       5.78u       0.04s   5.617957w   7032 calls
GGA         :       1.78u       0.02s   1.574645w   3516 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     12 calls
HF: Form F  :       0.01u       0.00s   0.001792w     12 calls
HF: DIIS    :       0.55u       0.09s   1.698148w     12 calls
HF: Form C  :       0.22u       0.02s   0.110769w     12 calls
HF: Form D  :       0.00u       0.00s   0.003952w     12 calls

***********************************************************
