
Host: iw-p31-29-l.pace.gatech.edu

Timers On : Mon Apr 23 22:02:47 2018
Timers Off: Mon Apr 23 22:04:08 2018

Wall Time:       81.00 seconds

V: Grid     :       1.13u       0.03s 1.14937500w      1 call
JK: (A|mn)  :       7.18u       0.00s   3.587078w      6 calls
JK: (A|Q)^-1/2:       2.14u       0.06s   1.799277w      6 calls
JK: (Q|mn)  :       2.97u       0.00s   2.964314w      6 calls
HF: Form H  :       0.00u       0.00s 0.91915700w      1 call
HF: Form S/X:       0.02u       0.00s 0.01327400w      1 call
HF: Guess   :       0.80u       0.07s 0.43197200w      1 call
SAD Guess   :       0.79u       0.07s 0.42901300w      1 call
JK: D       :       0.01u       0.00s   0.005336w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001195w     46 calls
JK: JK      :      17.09u       0.80s      10.30w     46 calls
JK: J       :       0.73u       0.06s   0.394052w     47 calls
JK: J1      :       0.35u       0.04s   0.186071w     82 calls
JK: J2      :       0.38u       0.02s   0.205459w     82 calls
JK: K       :      15.59u       0.29s   9.300747w     47 calls
JK: K1      :       8.63u       0.00s   4.317293w     82 calls
JK: K2      :       6.96u       0.29s   4.982665w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000055w     46 calls
DIISManager::add_entry:       0.05u       0.00s   0.057255w     45 calls
DIISManager::extrapolate:       1.12u       0.20s   4.944984w     44 calls
DIISManager::extrapolate: bMatrix setup:       1.11u       0.19s   3.572366w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001453w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   1.370884w     44 calls
HF: Form G  :      70.42u       1.13s      61.80w     11 calls
RKS: Form V :      53.33u       0.33s      51.49w     11 calls
V: D        :       0.02u       0.00s   0.005108w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000564w     11 calls
V: V        :      53.29u       0.33s      51.49w     11 calls
Properties  :      33.30u       0.22s      32.16w   3212 calls
Points      :      23.41u       0.15s      22.67w   3212 calls
Functional  :      10.48u       0.02s      10.15w   3212 calls
V_XC        :       9.48u       0.09s   9.153817w   3212 calls
LSDA        :       7.76u       0.08s   7.548029w   6424 calls
GGA         :       1.48u       0.00s   1.464313w   3212 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     11 calls
HF: Form F  :       0.00u       0.00s   0.001538w     11 calls
HF: DIIS    :       1.27u       0.20s   5.054481w     11 calls
HF: Form C  :       0.21u       0.01s   0.158586w     11 calls
HF: Form D  :       0.00u       0.00s   0.005199w     11 calls

***********************************************************
