
Host: rich133-b14-12-l.pace.gatech.edu

Timers On : Mon Apr 23 22:13:59 2018
Timers Off: Mon Apr 23 22:15:44 2018

Wall Time:      105.00 seconds

V: Grid     :       1.16u       0.03s 1.19167500w      1 call
JK: (A|mn)  :       7.48u       0.00s   3.738305w      6 calls
JK: (A|Q)^-1/2:       2.16u       0.08s   1.749857w      6 calls
JK: (Q|mn)  :       2.71u       0.00s   2.708443w      6 calls
HF: Form H  :       0.00u       0.00s 0.00482400w      1 call
HF: Form S/X:       0.03u       0.00s 0.01463300w      1 call
HF: Guess   :       1.05u       0.07s 0.55523500w      1 call
SAD Guess   :       1.04u       0.07s 0.55238600w      1 call
JK: D       :       0.00u       0.00s   0.006983w     51 calls
JK: USO2AO  :       0.00u       0.00s   0.001638w     51 calls
JK: JK      :      26.26u       0.98s      15.31w     51 calls
JK: J       :       1.10u       0.06s   0.584283w     52 calls
JK: J1      :       0.55u       0.02s   0.284557w     87 calls
JK: J2      :       0.55u       0.04s   0.295726w     87 calls
JK: K       :      24.11u       0.38s      13.92w     52 calls
JK: K1      :      14.58u       0.00s   7.298923w     87 calls
JK: K2      :       9.52u       0.38s   6.616705w     87 calls
JK: AO2USO  :       0.00u       0.00s   0.000050w     51 calls
DIISManager::add_entry:       0.17u       0.00s   0.168906w     50 calls
DIISManager::extrapolate:       0.76u       0.12s   1.252172w     49 calls
DIISManager::extrapolate: bMatrix setup:       0.75u       0.10s   1.233200w     49 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002014w     49 calls
DIISManager::extrapolate: form new data:       0.01u       0.02s   0.016609w     49 calls
HF: Form G  :     105.15u       1.41s      91.44w     16 calls
RKS: Form V :      78.87u       0.43s      76.12w     16 calls
V: D        :       0.01u       0.00s   0.006850w     16 calls
V: USO2AO   :       0.00u       0.00s   0.000852w     16 calls
V: V        :      78.86u       0.43s      76.11w     16 calls
Properties  :      48.58u       0.20s      46.78w   4768 calls
Points      :      34.05u       0.16s      32.28w   4768 calls
Functional  :      15.40u       0.06s      15.00w   4768 calls
V_XC        :      14.83u       0.13s      14.30w   4768 calls
LSDA        :      11.60u       0.06s      11.08w   9536 calls
GGA         :       2.93u       0.05s   2.950404w   4768 calls
V: AO2USO   :       0.00u       0.00s   0.000027w     16 calls
HF: Form F  :       0.00u       0.00s   0.002407w     16 calls
HF: DIIS    :       1.09u       0.14s   1.495538w     16 calls
HF: Form C  :       0.40u       0.04s   0.226772w     16 calls
HF: Form D  :       0.02u       0.00s   0.007506w     16 calls

***********************************************************
