
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 21:34:20 2018
Timers Off: Mon Apr 23 21:37:19 2018

Wall Time:      179.00 seconds

V: Grid     :       2.07u       0.02s 2.09410400w      1 call
JK: (A|mn)  :      17.50u       0.00s   8.749355w      6 calls
JK: (A|Q)^-1/2:       5.40u       0.08s   5.015524w      6 calls
JK: (Q|mn)  :       4.06u       0.00s   4.064245w      6 calls
HF: Form H  :       0.00u       0.00s 0.00374700w      1 call
HF: Form S/X:       0.08u       0.00s 0.03946300w      1 call
HF: Guess   :       0.86u       0.05s 0.45087900w      1 call
SAD Guess   :       0.85u       0.05s 0.44713100w      1 call
JK: D       :       0.01u       0.00s   0.015409w     50 calls
JK: USO2AO  :       0.00u       0.00s   0.003112w     50 calls
JK: JK      :      46.00u       1.51s      27.62w     50 calls
JK: J       :       1.87u       0.19s   1.057653w     51 calls
JK: J1      :       0.97u       0.12s   0.560615w     86 calls
JK: J2      :       0.90u       0.07s   0.490444w     86 calls
JK: K       :      41.94u       0.53s      25.08w     51 calls
JK: K1      :      28.64u       0.01s      14.33w     86 calls
JK: K2      :      13.29u       0.52s      10.74w     86 calls
JK: AO2USO  :       0.00u       0.00s   0.000090w     50 calls
DIISManager::add_entry:       0.17u       0.01s   0.181269w     49 calls
DIISManager::extrapolate:       0.69u       0.18s   1.838256w     48 calls
DIISManager::extrapolate: bMatrix setup:       0.65u       0.13s   1.802304w     48 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002200w     48 calls
DIISManager::extrapolate: form new data:       0.04u       0.05s   0.033233w     48 calls
HF: Form G  :     172.59u       2.06s     151.98w     15 calls
RKS: Form V :     126.59u       0.55s     124.35w     15 calls
V: D        :       0.01u       0.00s   0.014725w     15 calls
V: USO2AO   :       0.01u       0.00s   0.001482w     15 calls
V: V        :     126.57u       0.55s     124.32w     15 calls
Properties  :      75.78u       0.34s      74.34w   4410 calls
Points      :      50.78u       0.23s      49.91w   4410 calls
Functional  :      23.99u       0.05s      23.45w   4410 calls
V_XC        :      26.70u       0.14s      26.49w   4410 calls
LSDA        :      21.78u       0.12s      21.40w   8820 calls
GGA         :       4.49u       0.02s   4.684857w   4410 calls
V: AO2USO   :       0.00u       0.00s   0.000034w     15 calls
HF: Form F  :       0.01u       0.00s   0.003266w     15 calls
HF: DIIS    :       1.14u       0.22s   2.180717w     15 calls
HF: Form C  :       0.97u       0.07s   0.575362w     15 calls
HF: Form D  :       0.02u       0.00s   0.012279w     15 calls

***********************************************************
