
Host: iw-p31-30-r.pace.gatech.edu

Timers On : Mon Apr 23 22:00:29 2018
Timers Off: Mon Apr 23 22:01:52 2018

Wall Time:       83.00 seconds

V: Grid     :       1.13u       0.03s 1.16024600w      1 call
JK: (A|mn)  :       7.07u       0.00s   3.533461w      6 calls
JK: (A|Q)^-1/2:       2.24u       0.05s   1.862074w      6 calls
JK: (Q|mn)  :       2.93u       0.00s   2.930701w      6 calls
HF: Form H  :       0.01u       0.00s 0.00743200w      1 call
HF: Form S/X:       0.02u       0.01s 0.01376400w      1 call
HF: Guess   :       0.82u       0.05s 0.43579500w      1 call
SAD Guess   :       0.82u       0.05s 0.43280600w      1 call
JK: D       :       0.03u       0.00s   0.005746w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001276w     47 calls
JK: JK      :      18.83u       0.77s      11.29w     47 calls
JK: J       :       0.83u       0.02s   0.432994w     48 calls
JK: J1      :       0.40u       0.00s   0.205271w     83 calls
JK: J2      :       0.42u       0.02s   0.225045w     83 calls
JK: K       :      17.19u       0.26s      10.20w     48 calls
JK: K1      :       9.60u       0.01s   4.796411w     83 calls
JK: K2      :       7.58u       0.25s   5.404374w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000051w     47 calls
DIISManager::add_entry:       0.28u       0.06s   0.703487w     46 calls
DIISManager::extrapolate:       0.64u       0.07s   2.078271w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.63u       0.07s   2.065599w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001624w     45 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.010768w     45 calls
HF: Form G  :      77.22u       1.13s      67.65w     12 calls
RKS: Form V :      58.37u       0.36s      56.36w     12 calls
V: D        :       0.02u       0.00s   0.005528w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000587w     12 calls
V: V        :      58.35u       0.36s      56.35w     12 calls
Properties  :      36.63u       0.19s      35.23w   3528 calls
Points      :      25.80u       0.11s      24.71w   3528 calls
Functional  :      11.16u       0.07s      11.06w   3528 calls
V_XC        :      10.54u       0.09s      10.04w   3528 calls
LSDA        :       8.60u       0.08s   8.287801w   7056 calls
GGA         :       1.71u       0.00s   1.593685w   3528 calls
V: AO2USO   :       0.00u       0.00s   0.000019w     12 calls
HF: Form F  :       0.00u       0.00s   0.001630w     12 calls
HF: DIIS    :       1.02u       0.13s   2.838767w     12 calls
HF: Form C  :       0.27u       0.01s   0.175877w     12 calls
HF: Form D  :       0.00u       0.00s   0.005631w     12 calls

***********************************************************
