
Host: iw-p31-30-r.pace.gatech.edu

Timers On : Mon Apr 23 21:46:36 2018
Timers Off: Mon Apr 23 21:48:30 2018

Wall Time:      114.00 seconds

V: Grid     :       1.13u       0.02s 1.15964900w      1 call
JK: (A|mn)  :       7.21u       0.00s   3.604373w      6 calls
JK: (A|Q)^-1/2:       2.18u       0.05s   1.812294w      6 calls
JK: (Q|mn)  :       3.15u       0.00s   3.147275w      6 calls
HF: Form H  :       0.00u       0.01s 4.86497500w      1 call
HF: Form S/X:       0.03u       0.00s 0.01377600w      1 call
HF: Guess   :       0.84u       0.03s 0.43521600w      1 call
SAD Guess   :       0.84u       0.03s 0.43221500w      1 call
JK: D       :       0.02u       0.00s   0.005435w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001233w     46 calls
JK: JK      :      19.21u       0.77s      11.35w     46 calls
JK: J       :       0.81u       0.04s   0.435791w     47 calls
JK: J1      :       0.40u       0.03s   0.208127w     82 calls
JK: J2      :       0.41u       0.01s   0.224864w     82 calls
JK: K       :      17.61u       0.29s      10.31w     47 calls
JK: K1      :      10.61u       0.01s   5.307171w     82 calls
JK: K2      :       7.00u       0.28s   4.998936w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000055w     46 calls
DIISManager::add_entry:       0.44u       0.05s   8.058476w     45 calls
DIISManager::extrapolate:       0.78u       0.16s      16.32w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.78u       0.15s      16.31w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001552w     44 calls
DIISManager::extrapolate: form new data:       0.00u       0.01s   0.008845w     44 calls
HF: Form G  :      78.31u       1.10s      68.60w     11 calls
RKS: Form V :      59.09u       0.33s      57.25w     11 calls
V: D        :       0.01u       0.00s   0.005155w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000631w     11 calls
V: V        :      59.08u       0.33s      57.24w     11 calls
Properties  :      37.62u       0.16s      36.20w   3245 calls
Points      :      25.60u       0.11s      24.87w   3245 calls
Functional  :      10.17u       0.11s      10.19w   3245 calls
V_XC        :      11.25u       0.05s      10.83w   3245 calls
LSDA        :       9.17u       0.02s   8.812259w   6490 calls
GGA         :       1.87u       0.00s   1.840908w   3245 calls
V: AO2USO   :       0.00u       0.00s   0.000018w     11 calls
HF: Form F  :       0.00u       0.00s   0.001600w     11 calls
HF: DIIS    :       1.31u       0.21s      24.44w     11 calls
HF: Form C  :       0.20u       0.00s   0.159898w     11 calls
HF: Form D  :       0.00u       0.00s   0.005233w     11 calls

***********************************************************
