
Host: iw-k30-12.pace.gatech.edu

Timers On : Mon Apr 23 21:55:44 2018
Timers Off: Mon Apr 23 21:59:41 2018

Wall Time:      237.00 seconds

V: Grid     :       2.40u       0.06s 2.46068400w      1 call
JK: (A|mn)  :      21.93u       0.01s      10.98w      6 calls
JK: (A|Q)^-1/2:       7.35u       0.08s   6.890156w      6 calls
JK: (Q|mn)  :       9.21u       0.00s   9.213712w      6 calls
HF: Form H  :       0.01u       0.00s 0.00754600w      1 call
HF: Form S/X:       0.09u       0.01s 0.05083600w      1 call
HF: Guess   :       1.17u       0.06s 0.61854100w      1 call
SAD Guess   :       1.16u       0.06s 0.61186000w      1 call
JK: D       :       0.03u       0.00s   0.013092w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.003319w     46 calls
JK: JK      :      65.65u       1.72s      40.50w     46 calls
JK: J       :       3.49u       0.00s   3.466880w     47 calls
JK: J1      :       1.61u       0.00s   1.586130w     82 calls
JK: J2      :       1.85u       0.00s   1.870195w     82 calls
JK: K       :      58.37u       0.24s      33.85w     47 calls
JK: K1      :      44.98u       0.01s      22.51w     82 calls
JK: K2      :      13.39u       0.23s      11.34w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000146w     46 calls
DIISManager::add_entry:       0.05u       0.01s   0.027604w     45 calls
DIISManager::extrapolate:       0.74u       0.14s   1.561316w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.72u       0.12s   1.503217w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002999w     44 calls
DIISManager::extrapolate: form new data:       0.02u       0.02s   0.054349w     44 calls
HF: Form G  :     226.40u       2.11s     199.65w     11 calls
RKS: Form V :     160.73u       0.39s     159.13w     11 calls
V: D        :       0.02u       0.00s   0.011678w     11 calls
V: USO2AO   :       0.00u       0.00s   0.001519w     11 calls
V: V        :     160.69u       0.39s     159.12w     11 calls
Properties  :     106.80u       0.25s     105.44w   3289 calls
Points      :      73.49u       0.16s      72.74w   3289 calls
Functional  :      18.70u       0.02s      18.76w   3289 calls
V_XC        :      35.06u       0.10s      34.86w   3289 calls
LSDA        :      22.06u       0.04s      21.82w   6578 calls
GGA         :      12.38u       0.02s      12.49w   3289 calls
V: AO2USO   :       0.00u       0.00s   0.000035w     11 calls
HF: Form F  :       0.00u       0.00s   0.004994w     11 calls
HF: DIIS    :       1.07u       0.16s   1.722667w     11 calls
HF: Form C  :       0.73u       0.03s   0.472552w     11 calls
HF: Form D  :       0.02u       0.00s   0.013166w     11 calls

***********************************************************
