
Host: iw-h43-28.pace.gatech.edu

Timers On : Mon Apr 23 21:39:33 2018
Timers Off: Mon Apr 23 21:42:20 2018

Wall Time:      167.00 seconds

V: Grid     :       1.98u       0.03s 2.00893600w      1 call
JK: (A|mn)  :      17.27u       0.00s   8.625615w      6 calls
JK: (A|Q)^-1/2:       5.44u       0.05s   5.066203w      6 calls
JK: (Q|mn)  :       4.55u       0.00s   4.554837w      6 calls
HF: Form H  :       0.01u       0.00s 0.00630600w      1 call
HF: Form S/X:       0.07u       0.01s 0.04076600w      1 call
HF: Guess   :       0.86u       0.06s 0.46507200w      1 call
SAD Guess   :       0.85u       0.06s 0.46156400w      1 call
JK: D       :       0.04u       0.00s   0.013285w     48 calls
JK: USO2AO  :       0.01u       0.00s   0.002853w     48 calls
JK: JK      :      44.05u       1.22s      26.30w     48 calls
JK: J       :       1.71u       0.15s   0.938751w     49 calls
JK: J1      :       0.90u       0.09s   0.496503w     84 calls
JK: J2      :       0.80u       0.06s   0.435636w     84 calls
JK: K       :      40.51u       0.39s      24.10w     49 calls
JK: K1      :      28.19u       0.01s      14.10w     84 calls
JK: K2      :      12.32u       0.38s   9.996410w     84 calls
JK: AO2USO  :       0.00u       0.00s   0.000085w     48 calls
DIISManager::add_entry:       0.17u       0.03s   0.385588w     47 calls
DIISManager::extrapolate:       0.61u       0.11s   1.727176w     46 calls
DIISManager::extrapolate: bMatrix setup:       0.56u       0.10s   1.702722w     46 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.002112w     46 calls
DIISManager::extrapolate: form new data:       0.03u       0.01s   0.021835w     46 calls
HF: Form G  :     161.62u       1.72s     141.84w     13 calls
RKS: Form V :     117.54u       0.50s     115.53w     13 calls
V: D        :       0.02u       0.01s   0.013038w     13 calls
V: USO2AO   :       0.00u       0.00s   0.001426w     13 calls
V: V        :     117.51u       0.49s     115.51w     13 calls
Properties  :      70.45u       0.30s      68.91w   3770 calls
Points      :      46.04u       0.20s      44.62w   3770 calls
Functional  :      20.14u       0.08s      20.07w   3770 calls
V_XC        :      26.83u       0.11s      26.49w   3770 calls
LSDA        :      21.71u       0.09s      21.58w   7540 calls
GGA         :       4.68u       0.01s   4.482600w   3770 calls
V: AO2USO   :       0.00u       0.00s   0.000029w     13 calls
HF: Form F  :       0.01u       0.00s   0.003847w     13 calls
HF: DIIS    :       1.05u       0.15s   2.260184w     13 calls
HF: Form C  :       0.85u       0.05s   0.511919w     13 calls
HF: Form D  :       0.03u       0.00s   0.011564w     13 calls

***********************************************************
