
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 22:08:55 2018
Timers Off: Mon Apr 23 22:11:21 2018

Wall Time:      146.00 seconds

V: Grid     :       2.04u       0.03s 2.06849700w      1 call
JK: (A|mn)  :      17.49u       0.00s   8.754669w      6 calls
JK: (A|Q)^-1/2:       5.06u       0.08s   4.695251w      6 calls
JK: (Q|mn)  :       3.67u       0.00s   3.669964w      6 calls
HF: Form H  :       0.00u       0.01s 0.57355500w      1 call
HF: Form S/X:       0.06u       0.01s 0.03626900w      1 call
HF: Guess   :       0.79u       0.06s 0.42593000w      1 call
SAD Guess   :       0.79u       0.06s 0.42255900w      1 call
JK: D       :       0.03u       0.01s   0.012153w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.002426w     47 calls
JK: JK      :      38.31u       1.06s      22.90w     47 calls
JK: J       :       1.52u       0.13s   0.814105w     48 calls
JK: J1      :       0.78u       0.06s   0.425950w     83 calls
JK: J2      :       0.71u       0.07s   0.382565w     83 calls
JK: K       :      35.13u       0.34s      20.94w     48 calls
JK: K1      :      24.06u       0.00s      12.04w     83 calls
JK: K2      :      11.07u       0.34s   8.895564w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000078w     47 calls
DIISManager::add_entry:       0.02u       0.02s   0.021162w     46 calls
DIISManager::extrapolate:       0.53u       0.11s   0.827235w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.53u       0.09s   0.802147w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001766w     45 calls
DIISManager::extrapolate: form new data:       0.00u       0.02s   0.022827w     45 calls
HF: Form G  :     139.05u       1.47s     121.71w     12 calls
RKS: Form V :     100.72u       0.40s      98.80w     12 calls
V: D        :       0.01u       0.03s   0.011601w     12 calls
V: USO2AO   :       0.00u       0.00s   0.001172w     12 calls
V: V        :     100.71u       0.37s      98.78w     12 calls
Properties  :      60.78u       0.25s      59.33w   3528 calls
Points      :      40.61u       0.16s      39.76w   3528 calls
Functional  :      18.80u       0.02s      18.52w   3528 calls
V_XC        :      21.08u       0.09s      20.89w   3528 calls
LSDA        :      17.25u       0.05s      16.75w   7056 calls
GGA         :       3.52u       0.02s   3.812773w   3528 calls
V: AO2USO   :       0.00u       0.00s   0.000030w     12 calls
HF: Form F  :       0.00u       0.00s   0.002819w     12 calls
HF: DIIS    :       0.79u       0.14s   0.978048w     12 calls
HF: Form C  :       0.83u       0.05s   0.479100w     12 calls
HF: Form D  :       0.03u       0.00s   0.010408w     12 calls

***********************************************************
