
Host: iw-h43-28.pace.gatech.edu

Timers On : Mon Apr 23 21:34:20 2018
Timers Off: Mon Apr 23 21:37:27 2018

Wall Time:      187.00 seconds

V: Grid     :       1.98u       0.03s 2.00682700w      1 call
JK: (A|mn)  :      17.26u       0.00s   8.637696w      6 calls
JK: (A|Q)^-1/2:       5.42u       0.05s   5.033902w      6 calls
JK: (Q|mn)  :       4.05u       0.01s   4.043332w      6 calls
HF: Form H  :       0.00u       0.00s 0.00408600w      1 call
HF: Form S/X:       0.08u       0.00s 0.03890400w      1 call
HF: Guess   :       0.87u       0.06s 0.46217600w      1 call
SAD Guess   :       0.87u       0.06s 0.45867500w      1 call
JK: D       :       0.02u       0.00s   0.015807w     51 calls
JK: USO2AO  :       0.01u       0.00s   0.003079w     51 calls
JK: JK      :      49.12u       1.39s      29.49w     51 calls
JK: J       :       1.78u       0.15s   1.023183w     52 calls
JK: J1      :       0.97u       0.08s   0.554810w     87 calls
JK: J2      :       0.80u       0.07s   0.461735w     87 calls
JK: K       :      45.25u       0.54s      27.03w     52 calls
JK: K1      :      30.92u       0.01s      15.48w     87 calls
JK: K2      :      14.33u       0.53s      11.55w     87 calls
JK: AO2USO  :       0.00u       0.00s   0.000084w     51 calls
DIISManager::add_entry:       0.04u       0.02s   0.041110w     50 calls
DIISManager::extrapolate:       0.75u       0.10s   2.070448w     49 calls
DIISManager::extrapolate: bMatrix setup:       0.71u       0.07s   2.036085w     49 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002259w     49 calls
DIISManager::extrapolate: form new data:       0.04u       0.03s   0.031577w     49 calls
HF: Form G  :     182.44u       2.00s     160.37w     16 calls
RKS: Form V :     133.32u       0.61s     130.86w     16 calls
V: D        :       0.02u       0.00s   0.015143w     16 calls
V: USO2AO   :       0.01u       0.00s   0.001438w     16 calls
V: V        :     133.28u       0.60s     130.84w     16 calls
Properties  :      80.22u       0.37s      78.49w   4688 calls
Points      :      54.09u       0.27s      53.10w   4688 calls
Functional  :      24.67u       0.08s      24.74w   4688 calls
V_XC        :      28.35u       0.15s      27.56w   4688 calls
LSDA        :      22.75u       0.09s      22.25w   9376 calls
GGA         :       5.27u       0.02s   4.886554w   4688 calls
V: AO2USO   :       0.00u       0.00s   0.000034w     16 calls
HF: Form F  :       0.00u       0.00s   0.003237w     16 calls
HF: DIIS    :       1.12u       0.14s   2.281532w     16 calls
HF: Form C  :       1.08u       0.08s   0.620994w     16 calls
HF: Form D  :       0.01u       0.00s   0.013685w     16 calls

***********************************************************
