
Host: rich133-c32-21-r.pace.gatech.edu

Timers On : Mon Apr 23 22:00:29 2018
Timers Off: Mon Apr 23 22:01:28 2018

Wall Time:       59.00 seconds

V: Grid     :       0.79u       0.02s 0.80418700w      1 call
JK: (A|mn)  :       5.45u       0.00s   2.723214w      6 calls
JK: (A|Q)^-1/2:       1.31u       0.07s   1.042617w      6 calls
JK: (Q|mn)  :       1.49u       0.00s   1.488094w      6 calls
HF: Form H  :       0.00u       0.00s 0.00756400w      1 call
HF: Form S/X:       0.02u       0.00s 0.00874200w      1 call
HF: Guess   :       0.41u       0.03s 0.21754700w      1 call
SAD Guess   :       0.41u       0.03s 0.21492300w      1 call
JK: D       :       0.01u       0.00s   0.004121w     47 calls
JK: USO2AO  :       0.01u       0.00s   0.001791w     47 calls
JK: JK      :      12.81u       0.84s   7.090523w     47 calls
JK: J       :       0.82u       0.02s   0.446439w     48 calls
JK: J1      :       0.38u       0.01s   0.214133w     82 calls
JK: J2      :       0.44u       0.01s   0.229378w     82 calls
JK: K       :      11.45u       0.32s   6.121102w     48 calls
JK: K1      :       5.99u       0.00s   2.993234w     82 calls
JK: K2      :       5.45u       0.32s   3.127100w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000044w     47 calls
DIISManager::add_entry:       0.20u       0.01s   0.330104w     46 calls
DIISManager::extrapolate:       0.62u       0.08s   1.668488w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.61u       0.08s   1.657465w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001170w     45 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.009617w     45 calls
HF: Form G  :      57.28u       1.14s      49.29w     13 calls
RKS: Form V :      44.45u       0.30s      42.19w     13 calls
V: D        :       0.01u       0.00s   0.003927w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000824w     13 calls
V: V        :      44.44u       0.30s      42.19w     13 calls
Properties  :      28.59u       0.20s      27.36w   3887 calls
Points      :      21.81u       0.14s      20.83w   3887 calls
Functional  :       9.14u       0.05s   8.800755w   3887 calls
V_XC        :       6.67u       0.05s   5.994896w   3887 calls
LSDA        :       5.12u       0.02s   4.708418w   7774 calls
GGA         :       1.43u       0.03s   1.160495w   3887 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     13 calls
HF: Form F  :       0.00u       0.00s   0.001817w     13 calls
HF: DIIS    :       0.86u       0.09s   2.035895w     13 calls
HF: Form C  :       0.19u       0.00s   0.115586w     13 calls
HF: Form D  :       0.01u       0.00s   0.003910w     13 calls

***********************************************************
