
Host: rich133-c34-21-r.pace.gatech.edu

Timers On : Mon Apr 23 22:12:43 2018
Timers Off: Mon Apr 23 22:13:41 2018

Wall Time:       58.00 seconds

V: Grid     :       0.83u       0.02s 0.85018300w      1 call
JK: (A|mn)  :       5.70u       0.00s   2.846569w      6 calls
JK: (A|Q)^-1/2:       1.29u       0.05s   1.014204w      6 calls
JK: (Q|mn)  :       1.48u       0.00s   1.486337w      6 calls
HF: Form H  :       0.01u       0.00s 0.00189900w      1 call
HF: Form S/X:       0.01u       0.00s 0.00841600w      1 call
HF: Guess   :       0.43u       0.03s 0.22504400w      1 call
SAD Guess   :       0.42u       0.03s 0.22255000w      1 call
JK: D       :       0.00u       0.00s   0.003808w     46 calls
JK: USO2AO  :       0.02u       0.00s   0.001702w     46 calls
JK: JK      :      13.79u       0.78s   7.556461w     46 calls
JK: J       :       0.72u       0.05s   0.406424w     47 calls
JK: J1      :       0.35u       0.04s   0.193298w     81 calls
JK: J2      :       0.36u       0.01s   0.210409w     81 calls
JK: K       :      12.55u       0.24s   6.652035w     47 calls
JK: K1      :       7.46u       0.00s   3.725074w     81 calls
JK: K2      :       5.09u       0.24s   2.926255w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000039w     46 calls
DIISManager::add_entry:       0.19u       0.03s   0.289323w     45 calls
DIISManager::extrapolate:       0.60u       0.09s   1.781714w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.60u       0.09s   1.772234w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001078w     44 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.008173w     44 calls
HF: Form G  :      56.12u       1.02s      47.79w     12 calls
RKS: Form V :      42.32u       0.24s      40.22w     12 calls
V: D        :       0.00u       0.00s   0.003622w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000797w     12 calls
V: V        :      42.32u       0.24s      40.22w     12 calls
Properties  :      27.39u       0.14s      25.92w   3552 calls
Points      :      20.04u       0.10s      19.07w   3552 calls
Functional  :       8.48u       0.02s   8.154194w   3552 calls
V_XC        :       6.41u       0.08s   6.111122w   3552 calls
LSDA        :       4.86u       0.06s   4.556408w   7104 calls
GGA         :       1.47u       0.01s   1.414366w   3552 calls
V: AO2USO   :       0.00u       0.00s   0.000019w     12 calls
HF: Form F  :       0.00u       0.00s   0.001734w     12 calls
HF: DIIS    :       0.88u       0.12s   2.105759w     12 calls
HF: Form C  :       0.20u       0.01s   0.109495w     12 calls
HF: Form D  :       0.00u       0.00s   0.003758w     12 calls

***********************************************************
