
Host: rich133-c34-18-l.pace.gatech.edu

Timers On : Mon Apr 23 21:45:45 2018
Timers Off: Mon Apr 23 21:47:32 2018

Wall Time:      107.00 seconds

V: Grid     :       0.76u       0.02s 0.78130000w      1 call
JK: (A|mn)  :       4.72u       0.00s   2.355873w      6 calls
JK: (A|Q)^-1/2:       1.10u       0.04s   0.855000w      6 calls
JK: (Q|mn)  :       1.24u       0.00s   1.246156w      6 calls
HF: Form H  :       0.01u       0.00s 0.00194300w      1 call
HF: Form S/X:       0.01u       0.00s 0.00824100w      1 call
HF: Guess   :       0.35u       0.02s 0.18590500w      1 call
SAD Guess   :       0.35u       0.02s 0.18367800w      1 call
JK: D       :       0.02u       0.00s   0.005873w     54 calls
JK: USO2AO  :       0.00u       0.00s   0.002714w     54 calls
JK: JK      :      19.90u       1.35s      10.87w     54 calls
JK: J       :       1.21u       0.06s   0.650510w     55 calls
JK: J1      :       0.58u       0.03s   0.310342w     89 calls
JK: J2      :       0.63u       0.03s   0.336051w     89 calls
JK: K       :      17.86u       0.50s   9.416191w     55 calls
JK: K1      :      10.03u       0.01s   5.022745w     89 calls
JK: K2      :       7.83u       0.49s   4.392456w     89 calls
JK: AO2USO  :       0.00u       0.00s   0.000051w     54 calls
DIISManager::add_entry:       0.22u       0.03s   3.130681w     53 calls
DIISManager::extrapolate:       1.30u       0.15s      20.98w     52 calls
DIISManager::extrapolate: bMatrix setup:       1.25u       0.14s      20.95w     52 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001480w     52 calls
DIISManager::extrapolate: form new data:       0.05u       0.01s   0.034568w     52 calls
HF: Form G  :      85.10u       1.77s      72.57w     20 calls
RKS: Form V :      65.19u       0.42s      61.69w     20 calls
V: D        :       0.01u       0.00s   0.005530w     20 calls
V: USO2AO   :       0.00u       0.00s   0.001342w     20 calls
V: V        :      65.17u       0.42s      61.68w     20 calls
Properties  :      41.61u       0.21s      39.60w   6020 calls
Points      :      31.22u       0.15s      29.45w   6020 calls
Functional  :      13.30u       0.10s      12.74w   6020 calls
V_XC        :      10.21u       0.08s   9.303143w   6020 calls
LSDA        :       7.81u       0.07s   7.088795w  12040 calls
GGA         :       2.16u       0.01s   2.020443w   6020 calls
V: AO2USO   :       0.00u       0.00s   0.000033w     20 calls
HF: Form F  :       0.00u       0.00s   0.002779w     20 calls
HF: DIIS    :       1.65u       0.18s      24.17w     20 calls
HF: Form C  :       0.26u       0.03s   0.169111w     20 calls
HF: Form D  :       0.00u       0.00s   0.005362w     20 calls

***********************************************************
