
Host: iw-c39-33-l.pace.gatech.edu

Timers On : Mon Apr 23 22:01:15 2018
Timers Off: Mon Apr 23 22:02:36 2018

Wall Time:       81.00 seconds

V: Grid     :       1.16u       0.03s 1.18171600w      1 call
JK: (A|mn)  :       7.06u       0.00s   3.518481w      6 calls
JK: (A|Q)^-1/2:       1.72u       0.07s   1.360126w      6 calls
JK: (Q|mn)  :       1.74u       0.00s   1.738933w      6 calls
HF: Form H  :       0.00u       0.01s 0.01345600w      1 call
HF: Form S/X:       0.02u       0.00s 0.01066100w      1 call
HF: Guess   :       0.91u       0.05s 0.48065800w      1 call
SAD Guess   :       0.91u       0.05s 0.47728300w      1 call
JK: D       :       0.01u       0.00s   0.004736w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001823w     47 calls
JK: JK      :      17.19u       0.90s   9.575662w     47 calls
JK: J       :       0.91u       0.08s   0.477252w     48 calls
JK: J1      :       0.44u       0.04s   0.231589w     82 calls
JK: J2      :       0.46u       0.04s   0.242091w     82 calls
JK: K       :      15.68u       0.32s   8.539082w     48 calls
JK: K1      :       9.74u       0.00s   4.874851w     82 calls
JK: K2      :       5.94u       0.32s   3.663365w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000060w     47 calls
DIISManager::add_entry:       0.03u       0.00s   0.013439w     46 calls
DIISManager::extrapolate:       0.90u       0.11s   1.426643w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.88u       0.11s   1.413832w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001305w     45 calls
DIISManager::extrapolate: form new data:       0.02u       0.00s   0.011225w     45 calls
HF: Form G  :      79.94u       1.26s      70.09w     13 calls
RKS: Form V :      62.74u       0.36s      60.50w     13 calls
V: D        :       0.00u       0.00s   0.004422w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000862w     13 calls
V: V        :      62.73u       0.36s      60.49w     13 calls
Properties  :      40.32u       0.20s      38.87w   3913 calls
Points      :      30.65u       0.13s      29.06w   3913 calls
Functional  :      13.21u       0.04s      12.59w   3913 calls
V_XC        :       9.15u       0.10s   9.000577w   3913 calls
LSDA        :       6.69u       0.05s   6.602997w   7826 calls
GGA         :       2.27u       0.05s   2.146927w   3913 calls
V: AO2USO   :       0.00u       0.00s   0.000024w     13 calls
HF: Form F  :       0.00u       0.00s   0.001857w     13 calls
HF: DIIS    :       1.01u       0.13s   1.483443w     13 calls
HF: Form C  :       0.22u       0.01s   0.142706w     13 calls
HF: Form D  :       0.00u       0.00s   0.005048w     13 calls

***********************************************************
