
Host: iw-p33-31-l.pace.gatech.edu

Timers On : Mon Apr 23 21:50:58 2018
Timers Off: Mon Apr 23 21:52:23 2018

Wall Time:       85.00 seconds

V: Grid     :       1.14u       0.02s 1.15654400w      1 call
JK: (A|mn)  :       6.62u       0.00s   3.311790w      6 calls
JK: (A|Q)^-1/2:       1.71u       0.06s   1.332636w      6 calls
JK: (Q|mn)  :       1.89u       0.00s   1.891516w      6 calls
HF: Form H  :       0.00u       0.00s 0.15041400w      1 call
HF: Form S/X:       0.02u       0.00s 0.01143000w      1 call
HF: Guess   :       0.91u       0.04s 0.47326400w      1 call
SAD Guess   :       0.90u       0.04s 0.47005100w      1 call
JK: D       :       0.04u       0.00s   0.004287w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001764w     46 calls
JK: JK      :      16.30u       0.89s   9.088124w     46 calls
JK: J       :       0.86u       0.07s   0.464131w     47 calls
JK: J1      :       0.44u       0.02s   0.219794w     81 calls
JK: J2      :       0.41u       0.05s   0.240957w     81 calls
JK: K       :      14.91u       0.31s   8.094621w     47 calls
JK: K1      :       9.39u       0.00s   4.689388w     81 calls
JK: K2      :       5.52u       0.31s   3.404467w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000051w     46 calls
DIISManager::add_entry:       0.20u       0.04s   0.194840w     45 calls
DIISManager::extrapolate:       0.82u       0.11s   2.535637w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.62u       0.10s   1.845885w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001258w     44 calls
DIISManager::extrapolate: form new data:       0.20u       0.01s   0.688236w     44 calls
HF: Form G  :      77.52u       1.25s      68.27w     12 calls
RKS: Form V :      61.19u       0.36s      59.18w     12 calls
V: D        :       0.00u       0.00s   0.004068w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000822w     12 calls
V: V        :      61.19u       0.36s      59.17w     12 calls
Properties  :      40.24u       0.21s      38.69w   3468 calls
Points      :      30.11u       0.18s      28.78w   3468 calls
Functional  :      11.78u       0.03s      11.54w   3468 calls
V_XC        :       9.14u       0.12s   8.914149w   3468 calls
LSDA        :       6.88u       0.09s   6.726996w   6936 calls
GGA         :       2.03u       0.02s   1.955519w   3468 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     12 calls
HF: Form F  :       0.00u       0.00s   0.001798w     12 calls
HF: DIIS    :       1.08u       0.15s   2.769999w     12 calls
HF: Form C  :       0.20u       0.01s   0.132621w     12 calls
HF: Form D  :       0.00u       0.00s   0.004667w     12 calls

***********************************************************
