
Host: rich133-c34-33-r.pace.gatech.edu

Timers On : Mon Apr 23 21:53:02 2018
Timers Off: Mon Apr 23 21:54:10 2018

Wall Time:       68.00 seconds

V: Grid     :       0.81u       0.02s 0.83078600w      1 call
JK: (A|mn)  :       5.43u       0.00s   2.713395w      6 calls
JK: (A|Q)^-1/2:       1.30u       0.06s   1.045638w      6 calls
JK: (Q|mn)  :       1.66u       0.00s   1.658938w      6 calls
HF: Form H  :       0.00u       0.00s 0.42655600w      1 call
HF: Form S/X:       0.02u       0.00s 0.00979200w      1 call
HF: Guess   :       0.41u       0.02s 0.21974000w      1 call
SAD Guess   :       0.41u       0.02s 0.21712400w      1 call
JK: D       :       0.02u       0.00s   0.003939w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001688w     46 calls
JK: JK      :      15.10u       0.80s   8.259797w     46 calls
JK: J       :       0.92u       0.05s   0.502242w     47 calls
JK: J1      :       0.43u       0.01s   0.239660w     81 calls
JK: J2      :       0.48u       0.04s   0.259485w     81 calls
JK: K       :      13.65u       0.27s   7.254670w     47 calls
JK: K1      :       8.47u       0.01s   4.238583w     81 calls
JK: K2      :       5.18u       0.26s   3.015310w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000048w     46 calls
DIISManager::add_entry:       0.17u       0.03s   0.467824w     45 calls
DIISManager::extrapolate:       0.87u       0.11s   2.407720w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.70u       0.09s   1.495718w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001060w     44 calls
DIISManager::extrapolate: form new data:       0.17u       0.02s   0.910720w     44 calls
HF: Form G  :      65.82u       1.08s      56.91w     12 calls
RKS: Form V :      50.72u       0.28s      48.64w     12 calls
V: D        :       0.01u       0.00s   0.003703w     12 calls
V: USO2AO   :       0.01u       0.00s   0.000793w     12 calls
V: V        :      50.70u       0.28s      48.64w     12 calls
Properties  :      33.08u       0.19s      31.86w   3528 calls
Points      :      23.74u       0.17s      22.97w   3528 calls
Functional  :       9.14u       0.03s   8.536263w   3528 calls
V_XC        :       8.41u       0.04s   8.208530w   3528 calls
LSDA        :       6.48u       0.01s   6.141386w   7056 calls
GGA         :       1.77u       0.02s   1.871963w   3528 calls
V: AO2USO   :       0.00u       0.00s   0.000020w     12 calls
HF: Form F  :       0.02u       0.00s   0.001649w     12 calls
HF: DIIS    :       1.13u       0.15s   2.910916w     12 calls
HF: Form C  :       0.16u       0.00s   0.112453w     12 calls
HF: Form D  :       0.00u       0.00s   0.004067w     12 calls

***********************************************************
