
Host: iw-p31-30-l.pace.gatech.edu

Timers On : Mon Apr 23 21:58:56 2018
Timers Off: Mon Apr 23 22:00:27 2018

Wall Time:       91.00 seconds

V: Grid     :       1.15u       0.02s 1.16498600w      1 call
JK: (A|mn)  :       7.05u       0.00s   3.528677w      6 calls
JK: (A|Q)^-1/2:       2.21u       0.06s   1.841616w      6 calls
JK: (Q|mn)  :       2.96u       0.00s   2.958484w      6 calls
HF: Form H  :       0.00u       0.00s 0.00249600w      1 call
HF: Form S/X:       0.02u       0.01s 0.01386300w      1 call
HF: Guess   :       0.81u       0.06s 0.43315500w      1 call
SAD Guess   :       0.80u       0.06s 0.43019800w      1 call
JK: D       :       0.01u       0.01s   0.006288w     48 calls
JK: USO2AO  :       0.01u       0.00s   0.001406w     48 calls
JK: JK      :      22.05u       0.87s      13.08w     48 calls
JK: J       :       0.92u       0.06s   0.496152w     49 calls
JK: J1      :       0.44u       0.04s   0.234854w     84 calls
JK: J2      :       0.48u       0.02s   0.258122w     84 calls
JK: K       :      20.16u       0.37s      11.86w     49 calls
JK: K1      :      12.05u       0.01s   6.019518w     84 calls
JK: K2      :       8.11u       0.36s   5.838330w     84 calls
JK: AO2USO  :       0.00u       0.00s   0.000054w     48 calls
DIISManager::add_entry:       0.20u       0.02s   0.202251w     47 calls
DIISManager::extrapolate:       0.96u       0.17s   2.556506w     46 calls
DIISManager::extrapolate: bMatrix setup:       0.95u       0.17s   2.543650w     46 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001762w     46 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.010794w     46 calls
HF: Form G  :      87.05u       1.28s      75.86w     13 calls
RKS: Form V :      64.97u       0.40s      62.77w     13 calls
V: D        :       0.02u       0.00s   0.005987w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000659w     13 calls
V: V        :      64.95u       0.39s      62.76w     13 calls
Properties  :      40.80u       0.25s      39.36w   3848 calls
Points      :      28.43u       0.16s      27.42w   3848 calls
Functional  :      12.38u       0.03s      12.00w   3848 calls
V_XC        :      11.74u       0.09s      11.37w   3848 calls
LSDA        :       9.72u       0.06s   9.254200w   7696 calls
GGA         :       1.89u       0.00s   1.927757w   3848 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     13 calls
HF: Form F  :       0.00u       0.00s   0.001817w     13 calls
HF: DIIS    :       1.29u       0.21s   2.821063w     13 calls
HF: Form C  :       0.26u       0.01s   0.189241w     13 calls
HF: Form D  :       0.01u       0.00s   0.006267w     13 calls

***********************************************************
