
Host: rich133-c34-13-r.pace.gatech.edu

Timers On : Mon Apr 23 21:32:38 2018
Timers Off: Mon Apr 23 21:33:39 2018

Wall Time:       61.00 seconds

V: Grid     :       0.78u       0.02s 0.80763900w      1 call
JK: (A|mn)  :       5.69u       0.00s   2.845746w      6 calls
JK: (A|Q)^-1/2:       1.34u       0.06s   1.078702w      6 calls
JK: (Q|mn)  :       1.53u       0.00s   1.527252w      6 calls
HF: Form H  :       0.00u       0.00s 0.17018800w      1 call
HF: Form S/X:       0.01u       0.00s 0.00905500w      1 call
HF: Guess   :       0.43u       0.03s 0.22637700w      1 call
SAD Guess   :       0.42u       0.03s 0.22362600w      1 call
JK: D       :       0.01u       0.00s   0.003886w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001734w     46 calls
JK: JK      :      14.25u       0.82s   7.844015w     46 calls
JK: J       :       0.80u       0.09s   0.434502w     47 calls
JK: J1      :       0.39u       0.06s   0.207396w     81 calls
JK: J2      :       0.41u       0.03s   0.224175w     81 calls
JK: K       :      12.94u       0.26s   6.893559w     47 calls
JK: K1      :       7.86u       0.00s   3.934571w     81 calls
JK: K2      :       5.07u       0.26s   2.958270w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000042w     46 calls
DIISManager::add_entry:       0.18u       0.04s   0.203852w     45 calls
DIISManager::extrapolate:       0.62u       0.08s   0.915220w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.60u       0.07s   0.904511w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001053w     44 calls
DIISManager::extrapolate: form new data:       0.02u       0.01s   0.009415w     44 calls
HF: Form G  :      60.02u       1.05s      51.46w     12 calls
RKS: Form V :      45.75u       0.23s      43.61w     12 calls
V: D        :       0.00u       0.00s   0.003682w     12 calls
V: USO2AO   :       0.01u       0.00s   0.000814w     12 calls
V: V        :      45.74u       0.22s      43.60w     12 calls
Properties  :      29.72u       0.15s      28.21w   3600 calls
Points      :      21.84u       0.11s      20.42w   3600 calls
Functional  :       8.42u       0.01s   8.200482w   3600 calls
V_XC        :       7.54u       0.05s   7.162656w   3600 calls
LSDA        :       5.59u       0.02s   5.349031w   7200 calls
GGA         :       1.78u       0.03s   1.654086w   3600 calls
V: AO2USO   :       0.00u       0.00s   0.000020w     12 calls
HF: Form F  :       0.00u       0.00s   0.001838w     12 calls
HF: DIIS    :       0.87u       0.13s   1.154532w     12 calls
HF: Form C  :       0.18u       0.00s   0.111467w     12 calls
HF: Form D  :       0.01u       0.00s   0.004019w     12 calls

***********************************************************
