
Host: iw-p31-30-l.pace.gatech.edu

Timers On : Mon Apr 23 21:29:21 2018
Timers Off: Mon Apr 23 21:30:48 2018

Wall Time:       87.00 seconds

V: Grid     :       1.14u       0.02s 1.16217100w      1 call
JK: (A|mn)  :       7.09u       0.01s   3.540942w      6 calls
JK: (A|Q)^-1/2:       2.13u       0.04s   1.756799w      6 calls
JK: (Q|mn)  :       2.95u       0.01s   2.942488w      6 calls
HF: Form H  :       0.00u       0.00s 0.34602300w      1 call
HF: Form S/X:       0.03u       0.00s 0.01479300w      1 call
HF: Guess   :       0.81u       0.06s 0.43685800w      1 call
SAD Guess   :       0.81u       0.06s 0.43380900w      1 call
JK: D       :       0.02u       0.00s   0.005942w     47 calls
JK: USO2AO  :       0.01u       0.00s   0.001345w     47 calls
JK: JK      :      21.20u       0.93s      12.54w     47 calls
JK: J       :       0.87u       0.10s   0.471091w     48 calls
JK: J1      :       0.42u       0.05s   0.225746w     83 calls
JK: J2      :       0.44u       0.05s   0.242200w     83 calls
JK: K       :      19.47u       0.37s      11.40w     48 calls
JK: K1      :      11.91u       0.00s   5.954920w     83 calls
JK: K2      :       7.56u       0.37s   5.446325w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000051w     47 calls
DIISManager::add_entry:       0.15u       0.02s   0.168450w     46 calls
DIISManager::extrapolate:       0.56u       0.10s   1.401012w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.55u       0.09s   1.389884w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001587w     45 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.009246w     45 calls
HF: Form G  :      82.72u       1.25s      71.95w     12 calls
RKS: Form V :      61.50u       0.33s      59.41w     12 calls
V: D        :       0.00u       0.00s   0.005635w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000638w     12 calls
V: V        :      61.49u       0.33s      59.40w     12 calls
Properties  :      38.51u       0.25s      37.24w   3588 calls
Points      :      26.82u       0.12s      25.67w   3588 calls
Functional  :      11.42u       0.03s      11.11w   3588 calls
V_XC        :      11.51u       0.05s      11.02w   3588 calls
LSDA        :       9.31u       0.04s   8.757821w   7176 calls
GGA         :       2.04u       0.01s   2.075683w   3588 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     12 calls
HF: Form F  :       0.01u       0.00s   0.001637w     12 calls
HF: DIIS    :       0.82u       0.13s   1.626766w     12 calls
HF: Form C  :       0.29u       0.02s   0.174156w     12 calls
HF: Form D  :       0.00u       0.00s   0.005563w     12 calls

***********************************************************
