
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 22:00:29 2018
Timers Off: Mon Apr 23 22:01:46 2018

Wall Time:       77.00 seconds

V: Grid     :       1.13u       0.02s 1.15388000w      1 call
JK: (A|mn)  :       6.70u       0.00s   3.353564w      6 calls
JK: (A|Q)^-1/2:       1.68u       0.06s   1.292210w      6 calls
JK: (Q|mn)  :       1.73u       0.00s   1.727052w      6 calls
HF: Form H  :       0.00u       0.00s 0.00413600w      1 call
HF: Form S/X:       0.02u       0.00s 0.01035500w      1 call
HF: Guess   :       0.91u       0.04s 0.47369100w      1 call
SAD Guess   :       0.90u       0.04s 0.47050600w      1 call
JK: D       :       0.02u       0.00s   0.004320w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001749w     46 calls
JK: JK      :      15.59u       0.83s   8.690415w     46 calls
JK: J       :       0.83u       0.04s   0.426804w     47 calls
JK: J1      :       0.40u       0.01s   0.203787w     81 calls
JK: J2      :       0.43u       0.03s   0.219842w     81 calls
JK: K       :      14.20u       0.29s   7.738411w     47 calls
JK: K1      :       8.73u       0.01s   4.370458w     81 calls
JK: K2      :       5.47u       0.28s   3.367174w     81 calls
JK: AO2USO  :       0.01u       0.00s   0.000053w     46 calls
DIISManager::add_entry:       0.12u       0.04s   0.137275w     45 calls
DIISManager::extrapolate:       0.92u       0.15s   3.581080w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.73u       0.11s   2.127274w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001227w     44 calls
DIISManager::extrapolate: form new data:       0.19u       0.04s   1.452290w     44 calls
HF: Form G  :      72.87u       1.11s      63.86w     12 calls
RKS: Form V :      57.25u       0.28s      55.17w     12 calls
V: D        :       0.01u       0.00s   0.004058w     12 calls
V: USO2AO   :       0.01u       0.00s   0.000836w     12 calls
V: V        :      57.23u       0.28s      55.16w     12 calls
Properties  :      37.16u       0.18s      35.53w   3516 calls
Points      :      27.91u       0.17s      26.53w   3516 calls
Functional  :      11.44u       0.04s      11.46w   3516 calls
V_XC        :       8.59u       0.06s   8.141665w   3516 calls
LSDA        :       6.36u       0.02s   6.029630w   7032 calls
GGA         :       1.98u       0.02s   1.897228w   3516 calls
V: AO2USO   :       0.00u       0.00s   0.000031w     12 calls
HF: Form F  :       0.00u       0.00s   0.001732w     12 calls
HF: DIIS    :       1.11u       0.19s   3.757646w     12 calls
HF: Form C  :       0.18u       0.00s   0.131444w     12 calls
HF: Form D  :       0.00u       0.00s   0.004519w     12 calls

***********************************************************
