
Host: rich133-c34-26-r.pace.gatech.edu

Timers On : Mon Apr 23 21:53:02 2018
Timers Off: Mon Apr 23 21:54:13 2018

Wall Time:       71.00 seconds

V: Grid     :       0.80u       0.03s 0.83410800w      1 call
JK: (A|mn)  :       5.53u       0.00s   2.766524w      6 calls
JK: (A|Q)^-1/2:       1.36u       0.07s   1.090768w      6 calls
JK: (Q|mn)  :       1.62u       0.00s   1.642800w      6 calls
HF: Form H  :       0.00u       0.00s 0.00199200w      1 call
HF: Form S/X:       0.02u       0.00s 0.00912000w      1 call
HF: Guess   :       0.42u       0.03s 0.22014800w      1 call
SAD Guess   :       0.41u       0.03s 0.21751800w      1 call
JK: D       :       0.01u       0.00s   0.004303w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001854w     47 calls
JK: JK      :      15.25u       0.86s   8.368593w     47 calls
JK: J       :       1.00u       0.07s   0.543682w     48 calls
JK: J1      :       0.47u       0.02s   0.259214w     82 calls
JK: J2      :       0.53u       0.05s   0.280931w     82 calls
JK: K       :      13.65u       0.32s   7.302286w     48 calls
JK: K1      :       8.11u       0.00s   4.063585w     82 calls
JK: K2      :       5.53u       0.32s   3.237889w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000043w     47 calls
DIISManager::add_entry:       0.19u       0.01s   0.229140w     46 calls
DIISManager::extrapolate:       0.79u       0.08s   2.600485w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.76u       0.06s   2.031208w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001133w     45 calls
DIISManager::extrapolate: form new data:       0.03u       0.02s   0.567916w     45 calls
HF: Form G  :      67.62u       1.19s      58.56w     13 calls
RKS: Form V :      52.36u       0.33s      50.19w     13 calls
V: D        :       0.01u       0.00s   0.004073w     13 calls
V: USO2AO   :       0.00u       0.01s   0.001126w     13 calls
V: V        :      52.35u       0.32s      50.18w     13 calls
Properties  :      34.60u       0.21s      32.87w   3705 calls
Points      :      25.53u       0.15s      23.94w   3705 calls
Functional  :       9.52u       0.04s   9.216965w   3705 calls
V_XC        :       8.20u       0.05s   8.063527w   3705 calls
LSDA        :       6.45u       0.03s   6.112611w   7410 calls
GGA         :       1.52u       0.01s   1.721206w   3705 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     13 calls
HF: Form F  :       0.02u       0.00s   0.001919w     13 calls
HF: DIIS    :       1.05u       0.10s   2.867909w     13 calls
HF: Form C  :       0.18u       0.02s   0.123388w     13 calls
HF: Form D  :       0.02u       0.00s   0.004473w     13 calls

***********************************************************
