
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 21:44:09 2018
Timers Off: Mon Apr 23 21:45:25 2018

Wall Time:       76.00 seconds

V: Grid     :       1.12u       0.03s 1.14965100w      1 call
JK: (A|mn)  :       6.75u       0.00s   3.374335w      6 calls
JK: (A|Q)^-1/2:       1.69u       0.05s   1.325058w      6 calls
JK: (Q|mn)  :       1.84u       0.00s   1.836972w      6 calls
HF: Form H  :       0.00u       0.00s 0.84469700w      1 call
HF: Form S/X:       0.02u       0.00s 0.01045300w      1 call
HF: Guess   :       0.90u       0.05s 0.47473200w      1 call
SAD Guess   :       0.90u       0.05s 0.47159600w      1 call
JK: D       :       0.00u       0.00s   0.003965w     45 calls
JK: USO2AO  :       0.00u       0.01s   0.001611w     45 calls
JK: JK      :      14.80u       0.76s   8.230625w     45 calls
JK: J       :       0.76u       0.04s   0.413484w     46 calls
JK: J1      :       0.36u       0.02s   0.196651w     80 calls
JK: J2      :       0.40u       0.02s   0.213806w     80 calls
JK: K       :      13.54u       0.28s   7.343531w     46 calls
JK: K1      :       8.46u       0.00s   4.232215w     80 calls
JK: K2      :       5.08u       0.28s   3.110553w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000047w     45 calls
DIISManager::add_entry:       0.35u       0.05s   0.702881w     44 calls
DIISManager::extrapolate:       0.62u       0.11s   1.210944w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.58u       0.10s   1.162832w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001162w     43 calls
DIISManager::extrapolate: form new data:       0.04u       0.01s   0.046643w     43 calls
HF: Form G  :      71.70u       1.07s      63.21w     11 calls
RKS: Form V :      56.90u       0.30s      54.98w     11 calls
V: D        :       0.01u       0.00s   0.003716w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000705w     11 calls
V: V        :      56.89u       0.30s      54.97w     11 calls
Properties  :      37.38u       0.21s      36.00w   3179 calls
Points      :      27.65u       0.17s      26.70w   3179 calls
Functional  :      10.78u       0.02s      10.53w   3179 calls
V_XC        :       8.68u       0.06s   8.408664w   3179 calls
LSDA        :       6.64u       0.05s   6.312975w   6358 calls
GGA         :       1.83u       0.01s   1.879742w   3179 calls
V: AO2USO   :       0.00u       0.00s   0.000025w     11 calls
HF: Form F  :       0.00u       0.00s   0.001586w     11 calls
HF: DIIS    :       1.02u       0.18s   1.949491w     11 calls
HF: Form C  :       0.18u       0.00s   0.120124w     11 calls
HF: Form D  :       0.00u       0.00s   0.004137w     11 calls

***********************************************************
