
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 22:13:13 2018
Timers Off: Mon Apr 23 22:15:41 2018

Wall Time:      148.00 seconds

V: Grid     :       2.04u       0.03s 2.07421500w      1 call
JK: (A|mn)  :      17.24u       0.01s   8.629914w      6 calls
JK: (A|Q)^-1/2:       5.61u       0.09s   5.224422w      6 calls
JK: (Q|mn)  :       4.14u       0.01s   4.147789w      6 calls
HF: Form H  :       0.01u       0.00s 0.00334500w      1 call
HF: Form S/X:       0.07u       0.00s 0.04241700w      1 call
HF: Guess   :       0.84u       0.07s 0.45041300w      1 call
SAD Guess   :       0.83u       0.07s 0.44682000w      1 call
JK: D       :       0.01u       0.01s   0.012888w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.002557w     47 calls
JK: JK      :      37.93u       1.10s      22.73w     47 calls
JK: J       :       1.31u       0.10s   0.764087w     48 calls
JK: J1      :       0.69u       0.07s   0.389368w     83 calls
JK: J2      :       0.61u       0.03s   0.369217w     83 calls
JK: K       :      34.98u       0.39s      20.84w     48 calls
JK: K1      :      23.95u       0.03s      11.98w     83 calls
JK: K2      :      11.03u       0.36s   8.856275w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000078w     47 calls
DIISManager::add_entry:       0.18u       0.04s   0.317316w     46 calls
DIISManager::extrapolate:       0.73u       0.09s   2.928587w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.70u       0.08s   2.905284w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.002036w     45 calls
DIISManager::extrapolate: form new data:       0.02u       0.01s   0.020773w     45 calls
HF: Form G  :     137.71u       1.64s     120.74w     12 calls
RKS: Form V :      99.79u       0.53s      98.00w     12 calls
V: D        :       0.03u       0.01s   0.011675w     12 calls
V: USO2AO   :       0.00u       0.01s   0.001208w     12 calls
V: V        :      99.76u       0.51s      97.98w     12 calls
Properties  :      59.03u       0.33s      57.97w   3564 calls
Points      :      39.29u       0.16s      38.47w   3564 calls
Functional  :      19.20u       0.04s      18.54w   3564 calls
V_XC        :      21.49u       0.13s      21.42w   3564 calls
LSDA        :      17.50u       0.07s      17.32w   7128 calls
GGA         :       3.68u       0.04s   3.745990w   3564 calls
V: AO2USO   :       0.00u       0.00s   0.000027w     12 calls
HF: Form F  :       0.00u       0.00s   0.002862w     12 calls
HF: DIIS    :       1.17u       0.15s   3.378871w     12 calls
HF: Form C  :       0.71u       0.03s   0.448311w     12 calls
HF: Form D  :       0.01u       0.00s   0.009744w     12 calls

***********************************************************
