
Host: rich133-c32-20-r.pace.gatech.edu

Timers On : Mon Apr 23 22:10:24 2018
Timers Off: Mon Apr 23 22:11:23 2018

Wall Time:       59.00 seconds

V: Grid     :       0.81u       0.02s 0.82951800w      1 call
JK: (A|mn)  :       5.44u       0.00s   2.717949w      6 calls
JK: (A|Q)^-1/2:       1.31u       0.05s   1.051937w      6 calls
JK: (Q|mn)  :       1.60u       0.00s   1.601932w      6 calls
HF: Form H  :       0.00u       0.00s 0.00756500w      1 call
HF: Form S/X:       0.02u       0.01s 0.00914400w      1 call
HF: Guess   :       0.42u       0.02s 0.22005300w      1 call
SAD Guess   :       0.41u       0.02s 0.21737600w      1 call
JK: D       :       0.00u       0.00s   0.003723w     45 calls
JK: USO2AO  :       0.01u       0.00s   0.001538w     45 calls
JK: JK      :      12.75u       0.78s   7.030623w     45 calls
JK: J       :       0.73u       0.05s   0.398948w     46 calls
JK: J1      :       0.36u       0.00s   0.190888w     80 calls
JK: J2      :       0.37u       0.05s   0.205406w     80 calls
JK: K       :      11.55u       0.30s   6.173078w     46 calls
JK: K1      :       6.80u       0.00s   3.390969w     80 calls
JK: K2      :       4.75u       0.30s   2.781409w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000049w     45 calls
DIISManager::add_entry:       0.38u       0.06s   0.900900w     44 calls
DIISManager::extrapolate:       0.82u       0.11s   2.419109w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.62u       0.08s   1.443508w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.02u       0.00s   0.001057w     43 calls
DIISManager::extrapolate: form new data:       0.17u       0.03s   0.974287w     43 calls
HF: Form G  :      55.40u       1.10s      47.79w     11 calls
RKS: Form V :      42.65u       0.32s      40.75w     11 calls
V: D        :       0.00u       0.00s   0.003378w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000726w     11 calls
V: V        :      42.64u       0.32s      40.75w     11 calls
Properties  :      27.66u       0.22s      26.48w   3234 calls
Points      :      20.00u       0.13s      19.27w   3234 calls
Functional  :       8.01u       0.05s   7.788522w   3234 calls
V_XC        :       6.93u       0.03s   6.457843w   3234 calls
LSDA        :       5.25u       0.02s   4.770920w   6468 calls
GGA         :       1.48u       0.00s   1.530723w   3234 calls
V: AO2USO   :       0.00u       0.00s   0.000019w     11 calls
HF: Form F  :       0.00u       0.00s   0.001514w     11 calls
HF: DIIS    :       1.21u       0.17s   3.352467w     11 calls
HF: Form C  :       0.13u       0.01s   0.103733w     11 calls
HF: Form D  :       0.01u       0.00s   0.003725w     11 calls

***********************************************************
