
Host: rich133-c32-20-r.pace.gatech.edu

Timers On : Mon Apr 23 21:48:20 2018
Timers Off: Mon Apr 23 21:49:52 2018

Wall Time:       92.00 seconds

V: Grid     :       0.81u       0.02s 0.83229500w      1 call
JK: (A|mn)  :       5.53u       0.00s   2.759343w      6 calls
JK: (A|Q)^-1/2:       1.30u       0.05s   1.040809w      6 calls
JK: (Q|mn)  :       1.74u       0.00s   1.742384w      6 calls
HF: Form H  :       0.00u       0.00s 0.49454900w      1 call
HF: Form S/X:       0.02u       0.00s 0.00993200w      1 call
HF: Guess   :       0.41u       0.03s 0.22003500w      1 call
SAD Guess   :       0.41u       0.03s 0.21741200w      1 call
JK: D       :       0.01u       0.00s   0.004508w     48 calls
JK: USO2AO  :       0.01u       0.00s   0.001958w     48 calls
JK: JK      :      16.35u       0.88s   8.971154w     48 calls
JK: J       :       1.04u       0.07s   0.561954w     49 calls
JK: J1      :       0.51u       0.02s   0.268905w     83 calls
JK: J2      :       0.53u       0.05s   0.289602w     83 calls
JK: K       :      14.71u       0.29s   7.845273w     49 calls
JK: K1      :       8.75u       0.00s   4.382365w     83 calls
JK: K2      :       5.96u       0.29s   3.462074w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000053w     48 calls
DIISManager::add_entry:       0.34u       0.07s   2.479547w     47 calls
DIISManager::extrapolate:       0.71u       0.07s      13.08w     46 calls
DIISManager::extrapolate: bMatrix setup:       0.71u       0.07s      12.72w     46 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001256w     46 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.350792w     46 calls
HF: Form G  :      75.67u       1.30s      65.93w     14 calls
RKS: Form V :      59.30u       0.42s      56.95w     14 calls
V: D        :       0.01u       0.00s   0.004391w     14 calls
V: USO2AO   :       0.00u       0.00s   0.000913w     14 calls
V: V        :      59.29u       0.42s      56.94w     14 calls
Properties  :      39.50u       0.29s      37.58w   4032 calls
Points      :      28.68u       0.24s      27.42w   4032 calls
Functional  :       9.89u       0.05s   9.877036w   4032 calls
V_XC        :       9.86u       0.06s   9.446844w   4032 calls
LSDA        :       7.80u       0.02s   7.390607w   8064 calls
GGA         :       1.88u       0.02s   1.837655w   4032 calls
V: AO2USO   :       0.00u       0.00s   0.000020w     14 calls
HF: Form F  :       0.00u       0.00s   0.001906w     14 calls
HF: DIIS    :       1.14u       0.15s      15.60w     14 calls
HF: Form C  :       0.22u       0.02s   0.131122w     14 calls
HF: Form D  :       0.00u       0.00s   0.004627w     14 calls

***********************************************************
