
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 21:49:16 2018
Timers Off: Mon Apr 23 21:51:59 2018

Wall Time:      163.00 seconds

V: Grid     :       2.15u       0.04s 2.18435100w      1 call
JK: (A|mn)  :      17.59u       0.00s   8.797358w      6 calls
JK: (A|Q)^-1/2:       5.66u       0.07s   5.256227w      6 calls
JK: (Q|mn)  :       4.37u       0.00s   4.369476w      6 calls
HF: Form H  :       0.01u       0.00s 0.00521100w      1 call
HF: Form S/X:       0.08u       0.00s 0.04224700w      1 call
HF: Guess   :       0.86u       0.06s 0.45835900w      1 call
SAD Guess   :       0.86u       0.06s 0.45476600w      1 call
JK: D       :       0.01u       0.00s   0.012760w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.002594w     47 calls
JK: JK      :      41.01u       1.13s      24.41w     47 calls
JK: J       :       1.64u       0.09s   0.912369w     48 calls
JK: J1      :       0.89u       0.04s   0.474893w     83 calls
JK: J2      :       0.72u       0.05s   0.431344w     83 calls
JK: K       :      37.56u       0.41s      22.29w     48 calls
JK: K1      :      26.41u       0.01s      13.23w     83 calls
JK: K2      :      11.14u       0.40s   9.060160w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000082w     47 calls
DIISManager::add_entry:       0.18u       0.04s   0.572795w     46 calls
DIISManager::extrapolate:       0.57u       0.08s   1.833108w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.56u       0.08s   1.812105w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002199w     45 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.018306w     45 calls
HF: Form G  :     152.14u       1.51s     133.67w     12 calls
RKS: Form V :     111.15u       0.38s     109.24w     12 calls
V: D        :       0.01u       0.00s   0.011957w     12 calls
V: USO2AO   :       0.00u       0.00s   0.001183w     12 calls
V: V        :     111.14u       0.38s     109.22w     12 calls
Properties  :      67.44u       0.21s      65.80w   3456 calls
Points      :      44.39u       0.10s      43.22w   3456 calls
Functional  :      18.61u       0.10s      18.79w   3456 calls
V_XC        :      25.04u       0.05s      24.59w   3456 calls
LSDA        :      20.06u       0.02s      19.83w   6912 calls
GGA         :       4.50u       0.02s   4.372842w   3456 calls
V: AO2USO   :       0.00u       0.00s   0.000028w     12 calls
HF: Form F  :       0.01u       0.00s   0.002995w     12 calls
HF: DIIS    :       1.00u       0.13s   2.537546w     12 calls
HF: Form C  :       0.80u       0.05s   0.465555w     12 calls
HF: Form D  :       0.02u       0.00s   0.010429w     12 calls

***********************************************************
