
Host: iw-h43-28.pace.gatech.edu

Timers On : Mon Apr 23 21:44:41 2018
Timers Off: Mon Apr 23 21:47:10 2018

Wall Time:      149.00 seconds

V: Grid     :       1.98u       0.04s 2.02148900w      1 call
JK: (A|mn)  :      17.35u       0.00s   8.675245w      6 calls
JK: (A|Q)^-1/2:       5.74u       0.09s   5.356269w      6 calls
JK: (Q|mn)  :       3.99u       0.00s   3.994103w      6 calls
HF: Form H  :       0.01u       0.01s 0.00820100w      1 call
HF: Form S/X:       0.07u       0.00s 0.03942700w      1 call
HF: Guess   :       0.82u       0.08s 0.45137900w      1 call
SAD Guess   :       0.82u       0.08s 0.44797500w      1 call
JK: D       :       0.01u       0.01s   0.011631w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.002455w     46 calls
JK: JK      :      36.24u       1.08s      21.72w     46 calls
JK: J       :       1.42u       0.15s   0.808822w     47 calls
JK: J1      :       0.76u       0.08s   0.421206w     82 calls
JK: J2      :       0.65u       0.07s   0.381956w     82 calls
JK: K       :      33.18u       0.37s      19.79w     47 calls
JK: K1      :      22.97u       0.02s      11.49w     82 calls
JK: K2      :      10.21u       0.35s   8.304072w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000078w     46 calls
DIISManager::add_entry:       0.23u       0.04s   5.006536w     45 calls
DIISManager::extrapolate:       0.73u       0.11s   8.589970w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.71u       0.11s   8.572577w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001779w     44 calls
DIISManager::extrapolate: form new data:       0.02u       0.00s   0.015145w     44 calls
HF: Form G  :     128.00u       1.49s     111.78w     11 calls
RKS: Form V :      91.75u       0.40s      90.05w     11 calls
V: D        :       0.04u       0.00s   0.010881w     11 calls
V: USO2AO   :       0.00u       0.00s   0.001135w     11 calls
V: V        :      91.70u       0.40s      90.03w     11 calls
Properties  :      54.60u       0.24s      53.27w   3113 calls
Points      :      35.41u       0.18s      34.76w   3113 calls
Functional  :      16.67u       0.04s      16.90w   3113 calls
V_XC        :      20.38u       0.10s      19.82w   3113 calls
LSDA        :      16.24u       0.08s      15.91w   6226 calls
GGA         :       3.87u       0.01s   3.595213w   3113 calls
V: AO2USO   :       0.00u       0.00s   0.000027w     11 calls
HF: Form F  :       0.01u       0.00s   0.002651w     11 calls
HF: DIIS    :       1.18u       0.17s      13.72w     11 calls
HF: Form C  :       0.60u       0.04s   0.408370w     11 calls
HF: Form D  :       0.01u       0.00s   0.009186w     11 calls

***********************************************************
