
Host: rich133-c32-24-r.pace.gatech.edu

Timers On : Mon Apr 23 22:09:23 2018
Timers Off: Mon Apr 23 22:10:24 2018

Wall Time:       61.00 seconds

V: Grid     :       0.82u       0.03s 0.84634500w      1 call
JK: (A|mn)  :       5.58u       0.00s   2.779471w      6 calls
JK: (A|Q)^-1/2:       1.34u       0.06s   1.084791w      6 calls
JK: (Q|mn)  :       1.57u       0.00s   1.565188w      6 calls
HF: Form H  :       0.00u       0.00s 0.00366500w      1 call
HF: Form S/X:       0.02u       0.00s 0.00894300w      1 call
HF: Guess   :       0.41u       0.04s 0.22264600w      1 call
SAD Guess   :       0.41u       0.04s 0.21998500w      1 call
JK: D       :       0.01u       0.00s   0.003641w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001597w     45 calls
JK: JK      :      14.16u       0.79s   7.773019w     45 calls
JK: J       :       0.86u       0.04s   0.438236w     46 calls
JK: J1      :       0.42u       0.03s   0.209678w     80 calls
JK: J2      :       0.44u       0.01s   0.225757w     80 calls
JK: K       :      12.78u       0.32s   6.864027w     46 calls
JK: K1      :       8.06u       0.01s   4.038315w     80 calls
JK: K2      :       4.72u       0.31s   2.824973w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000043w     45 calls
DIISManager::add_entry:       0.14u       0.02s   0.153160w     44 calls
DIISManager::extrapolate:       0.78u       0.11s   1.542798w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.77u       0.10s   1.532814w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001006w     43 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.008745w     43 calls
HF: Form G  :      59.37u       1.09s      51.14w     11 calls
RKS: Form V :      45.20u       0.30s      43.36w     11 calls
V: D        :       0.00u       0.00s   0.003523w     11 calls
V: USO2AO   :       0.01u       0.00s   0.000753w     11 calls
V: V        :      45.19u       0.30s      43.36w     11 calls
Properties  :      29.39u       0.17s      28.10w   3256 calls
Points      :      21.33u       0.10s      20.23w   3256 calls
Functional  :       8.07u       0.02s   7.993382w   3256 calls
V_XC        :       7.68u       0.11s   7.231841w   3256 calls
LSDA        :       5.45u       0.06s   5.227027w   6512 calls
GGA         :       2.03u       0.01s   1.829472w   3256 calls
V: AO2USO   :       0.00u       0.00s   0.000020w     11 calls
HF: Form F  :       0.00u       0.00s   0.001534w     11 calls
HF: DIIS    :       0.98u       0.13s   1.729818w     11 calls
HF: Form C  :       0.18u       0.01s   0.106113w     11 calls
HF: Form D  :       0.00u       0.00s   0.003770w     11 calls

***********************************************************
