
Host: iw-c39-33-l.pace.gatech.edu

Timers On : Mon Apr 23 21:47:32 2018
Timers Off: Mon Apr 23 21:49:28 2018

Wall Time:      116.00 seconds

V: Grid     :       1.13u       0.03s 1.15621800w      1 call
JK: (A|mn)  :       6.76u       0.00s   3.377608w      6 calls
JK: (A|Q)^-1/2:       1.71u       0.07s   1.322966w      6 calls
JK: (Q|mn)  :       1.97u       0.00s   1.966892w      6 calls
HF: Form H  :       0.00u       0.00s 0.00431400w      1 call
HF: Form S/X:       0.02u       0.00s 0.01064900w      1 call
HF: Guess   :       0.91u       0.04s 0.47400500w      1 call
SAD Guess   :       0.91u       0.04s 0.47080800w      1 call
JK: D       :       0.00u       0.00s   0.004687w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001903w     47 calls
JK: JK      :      16.80u       0.88s   9.348212w     47 calls
JK: J       :       0.95u       0.06s   0.525117w     48 calls
JK: J1      :       0.43u       0.04s   0.249088w     82 calls
JK: J2      :       0.51u       0.02s   0.272263w     82 calls
JK: K       :      15.21u       0.29s   8.247537w     48 calls
JK: K1      :       9.25u       0.00s   4.608517w     82 calls
JK: K2      :       5.96u       0.29s   3.638155w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000060w     47 calls
DIISManager::add_entry:       0.69u       0.12s      13.24w     46 calls
DIISManager::extrapolate:       0.53u       0.09s   7.730125w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.52u       0.08s   7.717420w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001289w     45 calls
DIISManager::extrapolate: form new data:       0.00u       0.01s   0.011117w     45 calls
HF: Form G  :      87.18u       1.16s      77.42w     13 calls
RKS: Form V :      70.39u       0.28s      68.07w     13 calls
V: D        :       0.00u       0.00s   0.004398w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000888w     13 calls
V: V        :      70.39u       0.28s      68.06w     13 calls
Properties  :      47.07u       0.20s      45.44w   3744 calls
Points      :      35.90u       0.15s      34.36w   3744 calls
Functional  :      12.99u       0.02s      12.40w   3744 calls
V_XC        :      10.25u       0.06s      10.19w   3744 calls
LSDA        :       7.69u       0.03s   8.001305w   7488 calls
GGA         :       2.27u       0.00s   1.933866w   3744 calls
V: AO2USO   :       0.00u       0.00s   0.000026w     13 calls
HF: Form F  :       0.00u       0.00s   0.001902w     13 calls
HF: DIIS    :       1.30u       0.23s      21.01w     13 calls
HF: Form C  :       0.19u       0.01s   0.140879w     13 calls
HF: Form D  :       0.00u       0.00s   0.004949w     13 calls

***********************************************************
