
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 21:31:36 2018
Timers Off: Mon Apr 23 21:32:55 2018

Wall Time:       79.00 seconds

V: Grid     :       1.14u       0.02s 1.15771800w      1 call
JK: (A|mn)  :       6.78u       0.00s   3.369104w      6 calls
JK: (A|Q)^-1/2:       1.66u       0.09s   1.310479w      6 calls
JK: (Q|mn)  :       1.67u       0.00s   1.660612w      6 calls
HF: Form H  :       0.00u       0.01s 0.00650700w      1 call
HF: Form S/X:       0.02u       0.00s 0.01112500w      1 call
HF: Guess   :       0.88u       0.06s 0.47265900w      1 call
SAD Guess   :       0.88u       0.06s 0.46945700w      1 call
JK: D       :       0.02u       0.00s   0.004585w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001837w     47 calls
JK: JK      :      16.06u       0.89s   9.025590w     47 calls
JK: J       :       0.81u       0.07s   0.441403w     48 calls
JK: J1      :       0.38u       0.03s   0.209454w     82 calls
JK: J2      :       0.43u       0.04s   0.228570w     82 calls
JK: K       :      14.65u       0.31s   8.030225w     48 calls
JK: K1      :       8.81u       0.00s   4.392232w     82 calls
JK: K2      :       5.84u       0.31s   3.637133w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000044w     47 calls
DIISManager::add_entry:       0.04u       0.00s   0.022099w     46 calls
DIISManager::extrapolate:       0.66u       0.11s   1.925871w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.66u       0.10s   1.912344w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001329w     45 calls
DIISManager::extrapolate: form new data:       0.00u       0.01s   0.011905w     45 calls
HF: Form G  :      76.42u       1.20s      67.18w     13 calls
RKS: Form V :      60.34u       0.31s      58.15w     13 calls
V: D        :       0.01u       0.00s   0.004364w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000903w     13 calls
V: V        :      60.33u       0.31s      58.14w     13 calls
Properties  :      38.88u       0.19s      37.22w   3952 calls
Points      :      28.42u       0.12s      27.85w   3952 calls
Functional  :      12.60u       0.05s      12.42w   3952 calls
V_XC        :       8.79u       0.06s   8.462480w   3952 calls
LSDA        :       6.45u       0.03s   6.201637w   7904 calls
GGA         :       2.12u       0.03s   2.024056w   3952 calls
V: AO2USO   :       0.00u       0.00s   0.000027w     13 calls
HF: Form F  :       0.00u       0.00s   0.001865w     13 calls
HF: DIIS    :       0.79u       0.11s   1.990596w     13 calls
HF: Form C  :       0.24u       0.01s   0.141669w     13 calls
HF: Form D  :       0.03u       0.01s   0.004955w     13 calls

***********************************************************
